file_name,text
4761.png,<mark>bar</mark><x><type>nominal</type><field>Death/Birth rate</field></x><y><type>quantitative</type><field>Rate(per 1000 people)</field></y>
4762.png,<mark>bar</mark><x><type>quantitative</type><field>Unemployed males (as % of male labor force ages 15-24)</field></x><y><type>quantitative</type><field>Year</field></y>
4763.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Consumption of fixed capital (as % of GNI)</field></y>
4764.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Education completion rate(%)</field></y>
4765.png,<mark>bar</mark><x><type>quantitative</type><field> % of children under 5</field></x><y><type>nominal</type><field>Country</field></y>
4766.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Unemployed population (as % of total labor force)</field></y>
4767.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Claims (% of GDP)</field></y>
4768.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Price (US$ per liter)</field></y>
4769.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Survival rate(%)</field></y>
4770.png,<mark>bar</mark><x><type>quantitative</type><field>Amount (in current US$)</field></x><y><type>nominal</type><field>Country</field></y>
4771.png,<mark>bar</mark><x><type>nominal</type><field>Gender</field></x><y><type>quantitative</type><field>% of children employment</field></y>
4772.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Net Energy imports(% of energy use)</field></y>
4773.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Trained Teachers (% of total teachers)</field></y>
4774.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Twenty- foot Equivalent Units(TEU)</field></y>
4775.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Expenses (% of total expenses)</field></y>
4776.png,<mark>bar</mark><x><type>nominal</type><field>Population density</field></x><y><type>quantitative</type><field>Population (% of total)</field></y>
4777.png,<mark>bar</mark><x><type>quantitative</type><field>Mortality rate(per 1000 live births)</field></x><y><type>quantitative</type><field>Year</field></y>
4778.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Exports</field></y>
4779.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Cost of communications computer etc. (% of service exports)</field></y>
4780.png,<mark>bar</mark><x><type>quantitative</type><field>Number of flight takeoffs</field></x><y><type>nominal</type><field>Country</field></y>
4781.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Earning from trade(% of GDP)</field></y>
4782.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Exports (% of total merchandise exports)</field></y>
4783.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Number of deaths</field></y>
4784.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Rating (1=underdeveloped to 7=well developed) </field></y>
4785.png,<mark>bar</mark><x><type>quantitative</type><field>Number of children</field></x><y><type>quantitative</type><field>Year</field></y>
4786.png,<mark>bar</mark><x><type>quantitative</type><field> % of children under 5</field></x><y><type>nominal</type><field>Country</field></y>
4787.png,<mark>bar</mark><x><type>quantitative</type><field>Mortality Rate(per 1000 female or male adults)</field></x><y><type>nominal</type><field>Sex</field></y>
4788.png,<mark>bar</mark><x><type>quantitative</type><field>Rating(1=low to 5=high)</field></x><y><type>nominal</type><field>Country</field></y>
4789.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>% of rural population</field></y>
4790.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Revenue generated (as % of GDP)</field></y>
4791.png,<mark>bar</mark><x><type>quantitative</type><field>Yield kg per hectare</field></x><y><type>nominal</type><field>Country</field></y>
4792.png,<mark>bar</mark><x><type>quantitative</type><field>Expenses (in $)</field></x><y><type>quantitative</type><field>Years</field></y>
4793.png,<mark>bar</mark><x><type>quantitative</type><field>Production index(2004-2006)</field></x><y><type>nominal</type><field>Country</field></y>
4794.png,<mark>bar</mark><x><type>quantitative</type><field>% of children in employment</field></x><y><type>quantitative</type><field>Year</field></y>
4795.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Growth rate (annual %)</field></y>
4796.png,<mark>bar</mark><x><type>quantitative</type><field>Imports (% of total merchandise imports)</field></x><y><type>quantitative</type><field>Years</field></y>
4797.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>CO2 emissions (% of total fuel combustion)</field></y>
4798.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Cost (as % of GNI)</field></y>
4799.png,<mark>bar</mark><x><type>quantitative</type><field>Consumption of fixed capital (as % of GNI)</field></x><y><type>quantitative</type><field>Years</field></y>
4800.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Balance of Payment (as % of service imports)</field></y>
4801.png,<mark>bar</mark><x><type>nominal</type><field>Industry</field></x><y><type>quantitative</type><field>% of male economically active children</field></y>
4802.png,<mark>bar</mark><x><type>nominal</type><field>Gender</field></x><y><type>quantitative</type><field>Labor Force (in %)</field></y>
4803.png,<mark>bar</mark><x><type>quantitative</type><field>Expenses (% of total expenses)</field></x><y><type>quantitative</type><field>Years</field></y>
4804.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Gross enrolment ratio (%)</field></y>
4805.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Total Labor Force (in %)</field></y>
4806.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Net Disbursements (current US$)</field></y>
4807.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Growth rate (annual %)</field></y>
4808.png,<mark>bar</mark><x><type>nominal</type><field>Grade of education</field></x><y><type>quantitative</type><field>Completion rate(% of total enrollments)</field></y>
4809.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Gross enrolment ratio (%)</field></y>
4810.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Volume(million ton-km)</field></y>
4811.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>% of children under 5 taken to a health provider</field></y>
4812.png,<mark>bar</mark><x><type>nominal</type><field>Types of services</field></x><y><type>quantitative</type><field>% of urban population</field></y>
4813.png,<mark>bar</mark><x><type>nominal</type><field>Resource type</field></x><y><type>quantitative</type><field>Rent(as % of GDP)</field></y>
4814.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Net GHG emissions or removals (Mt of CO2 equivalent)</field></y>
4815.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Average precipitation (mm )</field></y>
4816.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Production index(2004-2006)</field></y>
4817.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Aid flow (current US$)</field></y>
4818.png,<mark>bar</mark><x><type>quantitative</type><field>Total Labor Force (in %)</field></x><y><type>nominal</type><field>Age group</field></y>
4819.png,<mark>bar</mark><x><type>quantitative</type><field>Workers(% of males employed)</field></x><y><type>nominal</type><field>Country</field></y>
4820.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Enrollments (in %)</field></y>
4821.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Education completion rate(%)</field></y>
4822.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Employment to population ratio(%)</field></y>
4823.png,<mark>bar</mark><x><type>quantitative</type><field>Electricity production(% of total)</field></x><y><type>nominal</type><field>Country</field></y>
4824.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Discrepancy in expenditure estimate of GDP (current LCU)</field></y>
4825.png,<mark>bar</mark><x><type>quantitative</type><field>Balance (constant 2005 US$)</field></x><y><type>quantitative</type><field>Years</field></y>
4826.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Expenditure(% of government expenditure on education)</field></y>
4827.png,<mark>bar</mark><x><type>quantitative</type><field>Debt(current US$)</field></x><y><type>nominal</type><field>Country</field></y>
4828.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Area of land (hectares per person)</field></y>
4829.png,<mark>bar</mark><x><type>quantitative</type><field>new registrations per 1000 people ages 15-64</field></x><y><type>quantitative</type><field>Years</field></y>
4830.png,<mark>bar</mark><x><type>nominal</type><field>Age-group</field></x><y><type>quantitative</type><field>Dependency ratio</field></y>
4831.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Full-time male workers(% of males employed)</field></y>
4832.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Population (in % of total population)</field></y>
4833.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Volume(million ton-km)</field></y>
4834.png,<mark>bar</mark><x><type>nominal</type><field>Types of services</field></x><y><type>quantitative</type><field>% of firms</field></y>
4835.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Resource allocation index (1=low 6=high)</field></y>
4836.png,<mark>bar</mark><x><type>quantitative</type><field>Amount (in current US$)</field></x><y><type>nominal</type><field>Country</field></y>
4837.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Aid flow (current US$)</field></y>
4838.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Cost of communications computer etc. (% of service exports)</field></y>
4839.png,<mark>bar</mark><x><type>quantitative</type><field>Official exchange rate (LCU per US$ period average)</field></x><y><type>quantitative</type><field>Years</field></y>
4840.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Mean income or consumption per capita(2011 PPP $ per day)</field></y>
4841.png,<mark>bar</mark><x><type>nominal</type><field>Age groups</field></x><y><type>quantitative</type><field>Population (in %)</field></y>
4842.png,<mark>bar</mark><x><type>quantitative</type><field>% of children in employment</field></x><y><type>quantitative</type><field>Year</field></y>
4843.png,<mark>bar</mark><x><type>quantitative</type><field>Total Labor Force (in %)</field></x><y><type>quantitative</type><field>Years</field></y>
4844.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Number of direct applications</field></y>
4845.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Percentage of repeaters (%)</field></y>
4846.png,<mark>bar</mark><x><type>quantitative</type><field>Number of total applications</field></x><y><type>quantitative</type><field>Years</field></y>
4847.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Value added (in %)</field></y>
4848.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Expenses (in $)</field></y>
4849.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Amount (in current US$)</field></y>
4850.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Population (% of total population) </field></y>
4851.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Mortality rate(per 1000 live births)</field></y>
4852.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Workers(% of total employed)</field></y>
4853.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Insurance services (% of service imports)</field></y>
4854.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>% of repeaters</field></y>
4855.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Volume(million ton-km)</field></y>
4856.png,<mark>bar</mark><x><type>quantitative</type><field>Amount of total stocks</field></x><y><type>quantitative</type><field>Year</field></y>
4857.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>% of total expenditure in secondary public institutions</field></y>
4858.png,<mark>bar</mark><x><type>quantitative</type><field>% of value added in manufacturing</field></x><y><type>quantitative</type><field>Years</field></y>
4859.png,<mark>bar</mark><x><type>quantitative</type><field>Pupil-teacher ratio(headcount basis)</field></x><y><type>nominal</type><field>Education</field></y>
4860.png,<mark>bar</mark><x><type>quantitative</type><field>% of firms</field></x><y><type>nominal</type><field>Country</field></y>
4861.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Land (in sq. km)</field></y>
4862.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Liability (% of GDP)</field></y>
4863.png,<mark>bar</mark><x><type>quantitative</type><field>Gross enrolment ratio (%)</field></x><y><type>nominal</type><field>Schools</field></y>
4864.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Life expectancy(years)</field></y>
4865.png,<mark>bar</mark><x><type>nominal</type><field>Manufactured items</field></x><y><type>quantitative</type><field>% of value added in manufacturing</field></y>
4866.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Employment to population ratio(%)</field></y>
4867.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Female teachers (% of total teachers)</field></y>
4868.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Growth rate (annual %)</field></y>
4869.png,<mark>bar</mark><x><type>quantitative</type><field>Employment (as % of male employment)</field></x><y><type>quantitative</type><field>Years</field></y>
4870.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Value added (in %)</field></y>
4871.png,<mark>bar</mark><x><type>quantitative</type><field>Mortality rate(per 1000 live births)</field></x><y><type>quantitative</type><field>Years</field></y>
4872.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Population in poverty (% of rural population)</field></y>
4873.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Number of days</field></y>
4874.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Amount (in current US$)</field></y>
4875.png,<mark>bar</mark><x><type>nominal</type><field>Sex</field></x><y><type>quantitative</type><field> % of children under 5</field></y>
4876.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>ODA received (in %)</field></y>
4877.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Aid flow (current US$)</field></y>
4878.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Aid received (constant 2012 US$)</field></y>
4879.png,<mark>bar</mark><x><type>quantitative</type><field>ODA received (in %)</field></x><y><type>quantitative</type><field>Years</field></y>
4880.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Current account balance (current US$)</field></y>
4881.png,<mark>bar</mark><x><type>quantitative</type><field>Employment (as % of total employment)</field></x><y><type>quantitative</type><field>Years</field></y>
4882.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Under 5 mortality rate (per 1000 live births)</field></y>
4883.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Value added (current US$)</field></y>
4884.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Value added (in %)</field></y>
4885.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Unemployment (% of total unemployment)</field></y>
4886.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Number of deaths</field></y>
4887.png,<mark>bar</mark><x><type>quantitative</type><field>Time (in days)</field></x><y><type>nominal</type><field>Country</field></y>
4888.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Active population (% of total population)</field></y>
4889.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Clean energy produced (as % of total energy)</field></y>
4890.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Employment to population ratio(%)</field></y>
4891.png,<mark>bar</mark><x><type>quantitative</type><field>Number of children</field></x><y><type>quantitative</type><field>Years</field></y>
4892.png,<mark>bar</mark><x><type>quantitative</type><field>Tax (as % of total tax revenue)</field></x><y><type>quantitative</type><field>Years</field></y>
4893.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Tax (as % of commercial profit)</field></y>
4894.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Cost (as % of GNI)</field></y>
4895.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Access to resorces (% of population)</field></y>
4896.png,<mark>bar</mark><x><type>quantitative</type><field>Unemployed and educated female labor force (% of population)</field></x><y><type>quantitative</type><field>Years</field></y>
4897.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Population (in % of total population)</field></y>
4898.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Rating (1=low 6=high)</field></y>
4899.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Total Labor Force (in %)</field></y>
4900.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Rating index(maximum value in 2004 = 100)</field></y>
4901.png,<mark>bar</mark><x><type>nominal</type><field>Members of DAC</field></x><y><type>quantitative</type><field>Aid flow (current US$)</field></y>
4902.png,<mark>bar</mark><x><type>quantitative</type><field>Time (in days)</field></x><y><type>quantitative</type><field>Years</field></y>
4903.png,<mark>bar</mark><x><type>quantitative</type><field>Access to electricity (% of population)</field></x><y><type>nominal</type><field>Country</field></y>
4904.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Balance of Payment (as % of service imports)</field></y>
4905.png,<mark>bar</mark><x><type>quantitative</type><field>Number of flight takeoffs</field></x><y><type>nominal</type><field>Country</field></y>
4906.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Net enrolment rate(%)</field></y>
4907.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>GDP(constant 2005 US)</field></y>
4908.png,<mark>bar</mark><x><type>nominal</type><field>Gender</field></x><y><type>quantitative</type><field>% of children employment</field></y>
4909.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>HIV infected population (in %)</field></y>
4910.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Value (current US$)</field></y>
4911.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>% of female economically active children</field></y>
4912.png,<mark>bar</mark><x><type>quantitative</type><field>Literacy rate(%)</field></x><y><type>nominal</type><field>Country</field></y>
4913.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Average number of days</field></y>
4914.png,<mark>bar</mark><x><type>nominal</type><field>Employment status</field></x><y><type>quantitative</type><field>Working hours per week</field></y>
4915.png,<mark>bar</mark><x><type>quantitative</type><field>Number of teachers</field></x><y><type>quantitative</type><field>Years</field></y>
4916.png,<mark>bar</mark><x><type>quantitative</type><field>% of total population</field></x><y><type>nominal</type><field>Sex</field></y>
4917.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Survival Rate(%)</field></y>
4918.png,<mark>bar</mark><x><type>quantitative</type><field>% of female economically active children</field></x><y><type>quantitative</type><field>Year</field></y>
4919.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Tax (as % of commercial profit)</field></y>
4920.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Emission (in thousand metric tons of CO2 equivalent)</field></y>
4921.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Rating (1=low 6=high)</field></y>
4922.png,<mark>bar</mark><x><type>quantitative</type><field>Number of documents required</field></x><y><type>nominal</type><field>Country</field></y>
4923.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Income share held (as % of total income)</field></y>
4924.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Debt(current US$)</field></y>
4925.png,<mark>bar</mark><x><type>quantitative</type><field>Discrepancy in expenditure estimate of GDP (constant LCU)</field></x><y><type>quantitative</type><field>Years</field></y>
4926.png,<mark>bar</mark><x><type>quantitative</type><field>Imports (% of total merchandise imports)</field></x><y><type>quantitative</type><field>Year</field></y>
4927.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Population (as % of total population)</field></y>
4928.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Armed forces personnel</field></y>
4929.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Aid received (current US$)</field></y>
4930.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Rating(1=low to 5=high)</field></y>
4931.png,<mark>bar</mark><x><type>quantitative</type><field>Expenditure(as % of GDP)</field></x><y><type>quantitative</type><field>Years</field></y>
4932.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Aid flow (current US$)</field></y>
4933.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Value (current US$)</field></y>
4934.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>% of population</field></y>
4935.png,<mark>bar</mark><x><type>quantitative</type><field>Earning(%)</field></x><y><type>quantitative</type><field>Years</field></y>
4936.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Trade with East Asia and Pacific(%)</field></y>
4937.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Amount (in US$)</field></y>
4938.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Amount (in $)</field></y>
4939.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>CO2 emissions (% of total fuel combustion)</field></y>
4940.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Balance of Payment (as % of commercial service exports)</field></y>
4941.png,<mark>bar</mark><x><type>quantitative</type><field>Amount (in current US$)</field></x><y><type>nominal</type><field>Organisations</field></y>
4942.png,<mark>bar</mark><x><type>quantitative</type><field>Life expectancy(years)</field></x><y><type>nominal</type><field>Gender</field></y>
4943.png,<mark>bar</mark><x><type>quantitative</type><field>Active population (% of total population)</field></x><y><type>nominal</type><field>Sex</field></y>
4944.png,<mark>bar</mark><x><type>nominal</type><field>Gender</field></x><y><type>quantitative</type><field>Enrollment rate (%)</field></y>
4945.png,<mark>bar</mark><x><type>quantitative</type><field>Workers(% of males employed)</field></x><y><type>nominal</type><field>Country</field></y>
4946.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Claims(annual growth as % of broad money)</field></y>
4947.png,<mark>bar</mark><x><type>quantitative</type><field>Part-time workers(% of total employed)</field></x><y><type>quantitative</type><field>Years</field></y>
4948.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Amount of imports(as % of merchandise imports)</field></y>
4949.png,<mark>bar</mark><x><type>quantitative</type><field>Payments(% of exports of goods services and primary income)</field></x><y><type>quantitative</type><field>Year</field></y>
4950.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Armed forces personnel</field></y>
4951.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Total Trade (current US$)</field></y>
4952.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Number of tourists</field></y>
4953.png,<mark>bar</mark><x><type>quantitative</type><field>Mortality Rate(per 1000 female or male adults)</field></x><y><type>nominal</type><field>Sex</field></y>
4954.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>% of firms</field></y>
4955.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Revenue generated (in %)</field></y>
4956.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Number of refugees</field></y>
4957.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Yield kg per hectare</field></y>
4958.png,<mark>bar</mark><x><type>quantitative</type><field>% of total expenditure in tertiary public institutions</field></x><y><type>quantitative</type><field>Year</field></y>
4959.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Enrollment rate (%)</field></y>
4960.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>% of population</field></y>
4961.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Cost(current US$)</field></y>
4962.png,<mark>bar</mark><x><type>nominal</type><field>Grade of education</field></x><y><type>quantitative</type><field>Completion rate(% of total enrollments)</field></y>
4963.png,<mark>bar</mark><x><type>quantitative</type><field>Current account balance (current US$)</field></x><y><type>nominal</type><field>Country</field></y>
4964.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Number of applications</field></y>
4965.png,<mark>bar</mark><x><type>nominal</type><field>Sex</field></x><y><type>quantitative</type><field>Active population (% of total population)</field></y>
4966.png,<mark>bar</mark><x><type>quantitative</type><field>Taxes on products</field></x><y><type>nominal</type><field>Country</field></y>
4967.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Active population (% of total population)</field></y>
4968.png,<mark>bar</mark><x><type>quantitative</type><field>Value added (% of GDP)</field></x><y><type>nominal</type><field>Country</field></y>
4969.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Amount (in current US$)</field></y>
4970.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Aid flow (current US$)</field></y>
4971.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>LPI(1=low to 5=high)</field></y>
4972.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>No. of subscribers (per 100 people)</field></y>
4973.png,<mark>bar</mark><x><type>quantitative</type><field>Number of total applications</field></x><y><type>nominal</type><field>Country</field></y>
4974.png,<mark>bar</mark><x><type>quantitative</type><field>% of female youth population</field></x><y><type>quantitative</type><field>Year</field></y>
4975.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Total Labor Force (in %)</field></y>
4976.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Unemployed Males (% of male labor force)</field></y>
4977.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Cost (current US$)</field></y>
