file_name,text
497.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Production index(2004-2006)</field></y>
498.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Access to resorces (% of population)</field></y>
499.png,<mark>bar</mark><x><type>quantitative</type><field>Percentage of repeaters (%)</field></x><y><type>quantitative</type><field>Year</field></y>
500.png,<mark>bar</mark><x><type>nominal</type><field>Type of funds</field></x><y><type>quantitative</type><field>Health expenditure (as % of GDP)</field></y>
501.png,<mark>bar</mark><x><type>quantitative</type><field>Cost of computers communications and other services (% of commerical service exports)</field></x><y><type>quantitative</type><field>Years</field></y>
502.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Mean income or consumption per capita(2011 PPP $ per day)</field></y>
503.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Amount (in US$)</field></y>
504.png,<mark>bar</mark><x><type>nominal</type><field>Gender</field></x><y><type>quantitative</type><field>Population(% of cohort)</field></y>
505.png,<mark>bar</mark><x><type>quantitative</type><field>Number of direct applications</field></x><y><type>nominal</type><field>Type of applicants</field></y>
506.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Workers(% of total employed)</field></y>
507.png,<mark>bar</mark><x><type>quantitative</type><field>PPP conversion factor (LCU per international $)</field></x><y><type>nominal</type><field>Country</field></y>
508.png,<mark>bar</mark><x><type>quantitative</type><field>Number of children</field></x><y><type>nominal</type><field>Country</field></y>
509.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Life expectancy(years)</field></y>
510.png,<mark>bar</mark><x><type>quantitative</type><field>Trade with economies in the Arab World(%)</field></x><y><type>nominal</type><field>Merchandise Trading</field></y>
511.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Labor Force (in %)</field></y>
512.png,<mark>bar</mark><x><type>quantitative</type><field>Twenty-foot Equivalent Units(TEU)</field></x><y><type>nominal</type><field>Country</field></y>
513.png,<mark>bar</mark><x><type>quantitative</type><field>Female students (as % of total students)</field></x><y><type>nominal</type><field>Education levels</field></y>
514.png,<mark>bar</mark><x><type>quantitative</type><field>Amount (in $)</field></x><y><type>nominal</type><field>Revenue/subsidy</field></y>
515.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>% of children who received DPT vaccine</field></y>
516.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Rating (1=extremely inefficient to 7=extremely efficient)</field></y>
517.png,<mark>bar</mark><x><type>quantitative</type><field>Under 5 mortality rate (per 1000 live births)</field></x><y><type>nominal</type><field>Country</field></y>
518.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Exports (% of total merchandise exports)</field></y>
519.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Educated females (as % of female labor force)</field></y>
520.png,<mark>bar</mark><x><type>quantitative</type><field>Number of enrolments of both sexes</field></x><y><type>quantitative</type><field>Years</field></y>
521.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Exports(as % of merchandise exports)</field></y>
522.png,<mark>bar</mark><x><type>quantitative</type><field>Value added (constant 2005 US$)</field></x><y><type>nominal</type><field>Country</field></y>
523.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Area (% of total land area)</field></y>
524.png,<mark>bar</mark><x><type>quantitative</type><field>CO2 emissions (% of total fuel combustion)</field></x><y><type>nominal</type><field>Country</field></y>
525.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Population growth (in %)</field></y>
526.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Number of applications</field></y>
527.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Cost of computers communications and other services (% of commerical service exports)</field></y>
528.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Volume(million ton-km)</field></y>
529.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Unemployed Males (% of male labor force)</field></y>
530.png,<mark>bar</mark><x><type>quantitative</type><field>Mortality Rate(per 1000 female or male adults)</field></x><y><type>quantitative</type><field>Years</field></y>
531.png,<mark>bar</mark><x><type>quantitative</type><field>Taxes (in $)</field></x><y><type>quantitative</type><field>Year</field></y>
532.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Amount of imports(as % of merchandise imports)</field></y>
533.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Area of land (in hectares)</field></y>
534.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>International Reserves (current US$)</field></y>
535.png,<mark>bar</mark><x><type>quantitative</type><field>Number of refugees</field></x><y><type>nominal</type><field>Category of Refugee</field></y>
536.png,<mark>bar</mark><x><type>quantitative</type><field>Aid flow (current US$)</field></x><y><type>quantitative</type><field>Years</field></y>
537.png,<mark>bar</mark><x><type>quantitative</type><field>Income share held (as % of total income)</field></x><y><type>quantitative</type><field>Years</field></y>
538.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Trade with East Asia and Pacific(%)</field></y>
539.png,<mark>bar</mark><x><type>quantitative</type><field>Personal remittance (current US$)</field></x><y><type>quantitative</type><field>Year</field></y>
540.png,<mark>bar</mark><x><type>nominal</type><field>Trade</field></x><y><type>quantitative</type><field>Total Trade (in local currency)</field></y>
541.png,<mark>bar</mark><x><type>quantitative</type><field>Trade with economies in the Arab World(%)</field></x><y><type>nominal</type><field>Merchandise Trading</field></y>
542.png,<mark>bar</mark><x><type>quantitative</type><field>Employment (as % of male employment)</field></x><y><type>quantitative</type><field>Year</field></y>
543.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Employment (as % of female employment)</field></y>
544.png,<mark>bar</mark><x><type>quantitative</type><field>Population(%)</field></x><y><type>quantitative</type><field>Year</field></y>
545.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>% of economically active children</field></y>
546.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Mortality rate(per 1000 live births)</field></y>
547.png,<mark>bar</mark><x><type>quantitative</type><field>ODA received (in %)</field></x><y><type>quantitative</type><field>Year</field></y>
548.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Rate</field></y>
549.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Cost of computers communications and other services (% of commerical service exports)</field></y>
550.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Population in poverty (% of total population)</field></y>
551.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Total Labor Force (in %)</field></y>
552.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Taxes (in $)</field></y>
553.png,<mark>bar</mark><x><type>quantitative</type><field>Access to electricity (% of population)</field></x><y><type>quantitative</type><field>Years</field></y>
554.png,<mark>bar</mark><x><type>quantitative</type><field>Expenditure(as % of GDP)</field></x><y><type>nominal</type><field>Type of expenditure</field></y>
555.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Population(% of cohort)</field></y>
556.png,<mark>bar</mark><x><type>quantitative</type><field>Population(% of cohort)</field></x><y><type>quantitative</type><field>Years</field></y>
557.png,<mark>bar</mark><x><type>quantitative</type><field>Net ODA received per capita (current US$)</field></x><y><type>quantitative</type><field>Year</field></y>
558.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Aid flow (current US$)</field></y>
559.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Amount of exports(% of total goods exports)</field></y>
560.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Percentage of repeaters (%)</field></y>
561.png,<mark>bar</mark><x><type>quantitative</type><field>Total subscribers (per 100 people)</field></x><y><type>nominal</type><field>Country</field></y>
562.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>BoP (in US$)</field></y>
563.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>% of total expenditure in primary institutions</field></y>
564.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Survival Rate(%)</field></y>
565.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Calories (kilocalories per person per day)</field></y>
566.png,<mark>bar</mark><x><type>quantitative</type><field>Number of years</field></x><y><type>nominal</type><field>Country</field></y>
567.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Number of days</field></y>
568.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Aid flow from DAC donars (current US$)</field></y>
569.png,<mark>bar</mark><x><type>quantitative</type><field>% of children in employment</field></x><y><type>quantitative</type><field>Year</field></y>
570.png,<mark>bar</mark><x><type>quantitative</type><field>Amount(%)</field></x><y><type>quantitative</type><field>Years</field></y>
571.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>% of adult population</field></y>
572.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Number of total applications</field></y>
573.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Cost (current US$)</field></y>
574.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Unemployed laborers (% of total labor force)</field></y>
575.png,<mark>bar</mark><x><type>quantitative</type><field>Net incurrence (in current LCU)</field></x><y><type>nominal</type><field>Country</field></y>
576.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Total Labor Force (in %)</field></y>
577.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>% of fertilizer production</field></y>
578.png,<mark>bar</mark><x><type>quantitative</type><field>Emissions(kt)</field></x><y><type>quantitative</type><field>Year</field></y>
579.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>% of population</field></y>
580.png,<mark>bar</mark><x><type>quantitative</type><field>Secondary income (in US$)</field></x><y><type>quantitative</type><field>Year</field></y>
581.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Labor Force (as % of population)</field></y>
582.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Employment to population ratio(%)</field></y>
583.png,<mark>bar</mark><x><type>quantitative</type><field>Birth Registration (in %)</field></x><y><type>quantitative</type><field>Year</field></y>
584.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Exports(as % of merchandise exports)</field></y>
585.png,<mark>bar</mark><x><type>quantitative</type><field>% of urban population</field></x><y><type>nominal</type><field>Country</field></y>
586.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>% of total expenditure in public institutions</field></y>
587.png,<mark>bar</mark><x><type>nominal</type><field>Merchandise Trading</field></x><y><type>quantitative</type><field>Earnings(% of total)</field></y>
588.png,<mark>bar</mark><x><type>quantitative</type><field>Number of applications filed</field></x><y><type>nominal</type><field>Country</field></y>
589.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Investment (in US$)</field></y>
590.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Aid flow from UN agencies (US$)</field></y>
591.png,<mark>bar</mark><x><type>quantitative</type><field>Prevalence of health issues(% of children under 5)</field></x><y><type>quantitative</type><field>Year</field></y>
592.png,<mark>bar</mark><x><type>quantitative</type><field>Aid flow from UN agencies (US$)</field></x><y><type>quantitative</type><field>Years</field></y>
593.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Number of subsciptions</field></y>
594.png,<mark>bar</mark><x><type>nominal</type><field>Type of population</field></x><y><type>quantitative</type><field>Population (in % of total)</field></y>
595.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Number of servers(per 1 million people)</field></y>
596.png,<mark>bar</mark><x><type>quantitative</type><field>Value added (% of GDP)</field></x><y><type>nominal</type><field>Country</field></y>
597.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Aid flow from UN agencies (US$)</field></y>
598.png,<mark>bar</mark><x><type>quantitative</type><field>Net Disbursements (current US$)</field></x><y><type>nominal</type><field>Country</field></y>
599.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>% of children who received DPT vaccine</field></y>
600.png,<mark>bar</mark><x><type>nominal</type><field>Types of services</field></x><y><type>quantitative</type><field>% of urban population</field></y>
601.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Time (in days)</field></y>
602.png,<mark>bar</mark><x><type>nominal</type><field>Type of expenditure</field></x><y><type>quantitative</type><field>Expenditure(as % of GDP)</field></y>
603.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Consumption of fixed capital (as % of GNI)</field></y>
604.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Average precipitation (mm )</field></y>
605.png,<mark>bar</mark><x><type>quantitative</type><field>Imports(as % of merchandise exports)</field></x><y><type>quantitative</type><field>Years</field></y>
606.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Emissions (in thousand metric tons of CO2 equivalent)</field></y>
607.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Area of land (hectares per person)</field></y>
608.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Waste generated(% of total energy)</field></y>
609.png,<mark>bar</mark><x><type>quantitative</type><field>% of youth population</field></x><y><type>quantitative</type><field>Years</field></y>
610.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>No. of subscribers (per 100 people)</field></y>
611.png,<mark>bar</mark><x><type>quantitative</type><field>Number of documents required</field></x><y><type>nominal</type><field>Trade</field></y>
612.png,<mark>bar</mark><x><type>nominal</type><field>Types of policy</field></x><y><type>quantitative</type><field>Rating (1=low 6=high)</field></y>
613.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>% of commercial services imports</field></y>
614.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Unemployed Males (% of male labor force)</field></y>
615.png,<mark>bar</mark><x><type>quantitative</type><field>Insurance services (% of service imports)</field></x><y><type>quantitative</type><field>Years</field></y>
616.png,<mark>bar</mark><x><type>quantitative</type><field>Global Equity Indices (annual % change)</field></x><y><type>nominal</type><field>Country</field></y>
617.png,<mark>bar</mark><x><type>quantitative</type><field>% of value added in manufacturing</field></x><y><type>nominal</type><field>Country</field></y>
618.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Total debt (in current US$)</field></y>
619.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Amount (in current US$)</field></y>
620.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Under 5 mortality rate (per 1000 live births)</field></y>
621.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Unemployed females(% of female labor force ages 15-24)</field></y>
622.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Number of tractors</field></y>
623.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Information index(0=low to 8=high)</field></y>
624.png,<mark>bar</mark><x><type>quantitative</type><field>Value added (% of GDP)</field></x><y><type>quantitative</type><field>Years</field></y>
625.png,<mark>bar</mark><x><type>quantitative</type><field>Exports(as % of merchandise exports)</field></x><y><type>nominal</type><field>Country</field></y>
626.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Payment (in US$)</field></y>
627.png,<mark>bar</mark><x><type>quantitative</type><field>Population growth (in %)</field></x><y><type>nominal</type><field>Type of population</field></y>
628.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Survival Rate(%)</field></y>
629.png,<mark>bar</mark><x><type>quantitative</type><field>Aid received (constant 2012 US$)</field></x><y><type>quantitative</type><field>Year</field></y>
630.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Payment (in US$)</field></y>
631.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Number of applications filed</field></y>
632.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Earning(current US$)</field></y>
633.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Net Disbursements (current US$)</field></y>
634.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Unemployed males (as % of male labor force)</field></y>
635.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Time (in days)</field></y>
636.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>% of firms</field></y>
637.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Imports (% of GDP)</field></y>
638.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Cost (current US$)</field></y>
639.png,<mark>bar</mark><x><type>quantitative</type><field>Unemployed males (as % of male labor force)</field></x><y><type>nominal</type><field>Country</field></y>
640.png,<mark>bar</mark><x><type>quantitative</type><field>Score (0=lowest to 100=highest performance)</field></x><y><type>quantitative</type><field>Year</field></y>
641.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Number of refugees</field></y>
642.png,<mark>bar</mark><x><type>quantitative</type><field>Insurance services (% of commercial service imports)</field></x><y><type>nominal</type><field>Country</field></y>
643.png,<mark>bar</mark><x><type>nominal</type><field>Gender</field></x><y><type>quantitative</type><field>Life expectancy(years)</field></y>
644.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Percentage of enrolment in primary education (%)</field></y>
645.png,<mark>bar</mark><x><type>quantitative</type><field>Aid flow (current US$)</field></x><y><type>quantitative</type><field>Years</field></y>
646.png,<mark>bar</mark><x><type>quantitative</type><field>Number of subsciptions</field></x><y><type>nominal</type><field>Country</field></y>
647.png,<mark>bar</mark><x><type>quantitative</type><field>Intensity (kg per kg of oil equivalent energy use)</field></x><y><type>quantitative</type><field>Years</field></y>
648.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Gross enrolment ratio (%)</field></y>
649.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Survival Rate(%)</field></y>
650.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Earning from trade(constant 2005 US)</field></y>
651.png,<mark>bar</mark><x><type>nominal</type><field>Net savings</field></x><y><type>quantitative</type><field>Savings(% of GNI)</field></y>
652.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Cost (current US$)</field></y>
653.png,<mark>bar</mark><x><type>quantitative</type><field>No. of subscribers (per 100 people)</field></x><y><type>quantitative</type><field>Year</field></y>
654.png,<mark>bar</mark><x><type>quantitative</type><field>% of male youth population</field></x><y><type>quantitative</type><field>Year</field></y>
655.png,<mark>bar</mark><x><type>quantitative</type><field>Literacy rate(%)</field></x><y><type>nominal</type><field>Country</field></y>
656.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Aid flow (current US$)</field></y>
657.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Income from abroad (in US$)</field></y>
658.png,<mark>bar</mark><x><type>quantitative</type><field>Mortality rate(per 1000 live births)</field></x><y><type>quantitative</type><field>Years</field></y>
659.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Debt(current US$)</field></y>
660.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Amount (in US$)</field></y>
661.png,<mark>bar</mark><x><type>quantitative</type><field>Labor Force (in %)</field></x><y><type>quantitative</type><field>Years</field></y>
662.png,<mark>bar</mark><x><type>quantitative</type><field>Global Equity Indices (annual % change)</field></x><y><type>nominal</type><field>Country</field></y>
663.png,<mark>bar</mark><x><type>quantitative</type><field>Coal rent(as % of GDP)</field></x><y><type>nominal</type><field>Country</field></y>
664.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Production in metric tons</field></y>
665.png,<mark>bar</mark><x><type>quantitative</type><field>Aid flow (current US$)</field></x><y><type>quantitative</type><field>Years</field></y>
666.png,<mark>bar</mark><x><type>quantitative</type><field>Net enrolment rate(%)</field></x><y><type>quantitative</type><field>Years</field></y>
667.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Educated males (% of male labor force)</field></y>
668.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Total Labor Force (in %)</field></y>
669.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Imports (% of total merchandise imports)</field></y>
670.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Employment to population ratio(%)</field></y>
671.png,<mark>bar</mark><x><type>quantitative</type><field>Vaccinated children(%)</field></x><y><type>nominal</type><field>Country</field></y>
672.png,<mark>bar</mark><x><type>quantitative</type><field>Number of direct applications</field></x><y><type>quantitative</type><field>Year</field></y>
673.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Savings (current US$)</field></y>
674.png,<mark>bar</mark><x><type>quantitative</type><field>Aid flow from UN agencies (US$)</field></x><y><type>nominal</type><field>UN agencies</field></y>
675.png,<mark>bar</mark><x><type>quantitative</type><field>Total Vulnerable employment (% of total employment)</field></x><y><type>quantitative</type><field>Year</field></y>
676.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Ratio(expressed as %)</field></y>
677.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>% of value added in manufacturing</field></y>
678.png,<mark>bar</mark><x><type>quantitative</type><field>Emission (in thousand metric tons of CO2 equivalent)</field></x><y><type>quantitative</type><field>Year</field></y>
679.png,<mark>point</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>% of children in employment</field></y>
680.png,<mark>bar</mark><x><type>nominal</type><field>Population density</field></x><y><type>quantitative</type><field>Population (% of total)</field></y>
681.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Access to electricity (% of population)</field></y>
682.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Full-time workers(% of total employed)</field></y>
683.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Percentage of enrolment in primary education (%)</field></y>
684.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Population growth (in %)</field></y>
685.png,<mark>bar</mark><x><type>quantitative</type><field>Expenditure(% of government expenditure on education)</field></x><y><type>nominal</type><field>Country</field></y>
686.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Female teachers (% of total teachers)</field></y>
687.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Amount (in US$)</field></y>
688.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Rating index(maximum value in 2004 = 100)</field></y>
689.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Employment (as % of total employment)</field></y>
690.png,<mark>bar</mark><x><type>quantitative</type><field>Cost (as % of GNI)</field></x><y><type>nominal</type><field>Country</field></y>
691.png,<mark>bar</mark><x><type>quantitative</type><field>Vaccinated children(%)</field></x><y><type>quantitative</type><field>Years</field></y>
692.png,<mark>bar</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Educated males (% of male labor force)</field></y>
693.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Access to electricity (% of population)</field></y>
694.png,<mark>bar</mark><x><type>quantitative</type><field>Nitrous oxide emission (as thousand metric tons of CO2 equivalent)</field></x><y><type>quantitative</type><field>Year</field></y>
695.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Amount(%)</field></y>
696.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Part-time female workers(% of females employed)</field></y>
697.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Employment to population ratio(%)</field></y>
698.png,<mark>point</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Area (% of total land area)</field></y>
699.png,<mark>bar</mark><x><type>nominal</type><field>Type of population</field></x><y><type>quantitative</type><field>Population (in % of total)</field></y>
700.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Discrepancy in expenditure estimate of GDP (constant LCU)</field></y>
701.png,<mark>bar</mark><x><type>quantitative</type><field>Domestic credit (% of GDP)</field></x><y><type>quantitative</type><field>Years</field></y>
702.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>Number of children</field></y>
703.png,<mark>bar</mark><x><type>quantitative</type><field>Emissions(kt)</field></x><y><type>quantitative</type><field>Years</field></y>
704.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>Expenditure(as % of GDP)</field></y>
705.png,<mark>bar</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field>% of reported infant deaths to estimated infant deaths</field></y>
706.png,<mark>bar</mark><x><type>nominal</type><field>Country</field></x><y><type>quantitative</type><field>Value</field></y>
707.png,<mark>bar</mark><x><type>quantitative</type><field>Persistence rate to the last grade of primary education (%)</field></x><y><type>quantitative</type><field>Years</field></y>
708.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>International Reserves (current US$)</field></y>
709.png,<mark>line</mark><x><type>quantitative</type><field>Year</field></x><y><type>quantitative</type><field> % of children under 5</field></y>
710.png,<mark>bar</mark><x><type>quantitative</type><field>Gross enrolment ratio (%)</field></x><y><type>quantitative</type><field>Years</field></y>
711.png,<mark>line</mark><x><type>quantitative</type><field>Years</field></x><y><type>quantitative</type><field>% of total expenditure in secondary public institutions</field></y>
712.png,<mark>bar</mark><x><type>quantitative</type><field>Amount of imports(% of total goods imports)</field></x><y><type>quantitative</type><field>Year</field></y>
713.png,<mark>bar</mark><x><type>quantitative</type><field>Percentage of repeaters (%)</field></x><y><type>nominal</type><field>Country</field></y>
714.png,<mark>bar</mark><x><type>quantitative</type><field>Emissions(in percent)</field></x><y><type>nominal</type><field>Types of fuels consumed</field></y>
