file_name,text
144.png,"{'data': {'values': [{'Mean Age': 'A', 'Exercise Frequency': 77}, {'Mean Age': 'B', 'Exercise Frequency': 16}, {'Mean Age': 'C', 'Exercise Frequency': 73}, {'Mean Age': 'D', 'Exercise Frequency': 6}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Mean Age', 'type': 'nominal'}, 'y': {'field': 'Exercise Frequency', 'type': 'quantitative'}}}"
145.png,"{'data': {'values': [{'Health Index': 'A', 'Manufacturing Output': 55}, {'Health Index': 'B', 'Manufacturing Output': 85}, {'Health Index': 'C', 'Manufacturing Output': 48}, {'Health Index': 'D', 'Manufacturing Output': 9}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Health Index', 'type': 'nominal'}, 'y': {'field': 'Manufacturing Output', 'type': 'quantitative'}}}"
146.png,"{'data': {'values': [{'Currency Exchange': 'A', 'Disease Prevalence': 44}, {'Currency Exchange': 'B', 'Disease Prevalence': 2}, {'Currency Exchange': 'C', 'Disease Prevalence': 54}, {'Currency Exchange': 'D', 'Disease Prevalence': 63}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Currency Exchange', 'type': 'nominal'}, 'y': {'field': 'Disease Prevalence', 'type': 'quantitative'}}}"
147.png,"{'data': {'values': [{'Sales': 'A', 'Rent Prices': 47}, {'Sales': 'B', 'Rent Prices': 82}, {'Sales': 'C', 'Rent Prices': 59}, {'Sales': 'D', 'Rent Prices': 91}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Sales', 'type': 'nominal'}, 'y': {'field': 'Rent Prices', 'type': 'quantitative'}}}"
148.png,"{'data': {'values': [{'Return Rate': 'A', 'Rent Prices': 23}, {'Return Rate': 'B', 'Rent Prices': 94}, {'Return Rate': 'C', 'Rent Prices': 67}, {'Return Rate': 'D', 'Rent Prices': 84}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Return Rate', 'type': 'nominal'}, 'y': {'field': 'Rent Prices', 'type': 'quantitative'}}}"
149.png,"{'data': {'values': [{'Interquartile Range': 'A', 'Vehicle Miles': 69}, {'Interquartile Range': 'B', 'Vehicle Miles': 100}, {'Interquartile Range': 'C', 'Vehicle Miles': 62}, {'Interquartile Range': 'D', 'Vehicle Miles': 60}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Interquartile Range', 'type': 'nominal'}, 'y': {'field': 'Vehicle Miles', 'type': 'quantitative'}}}"
150.png,"{'data': {'values': [{'Rent Prices': 'A', 'Internet Usage': 76}, {'Rent Prices': 'B', 'Internet Usage': 35}, {'Rent Prices': 'C', 'Internet Usage': 42}, {'Rent Prices': 'D', 'Internet Usage': 32}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Rent Prices', 'type': 'nominal'}, 'y': {'field': 'Internet Usage', 'type': 'quantitative'}}}"
151.png,"{'data': {'values': [{'Inflation': 'A', 'Skewness': 58}, {'Inflation': 'B', 'Skewness': 32}, {'Inflation': 'C', 'Skewness': 97}, {'Inflation': 'D', 'Skewness': 60}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Inflation', 'type': 'nominal'}, 'y': {'field': 'Skewness', 'type': 'quantitative'}}}"
152.png,"{'data': {'values': [{'Producer Price Index': 'A', 'Vehicle Miles': 86}, {'Producer Price Index': 'B', 'Vehicle Miles': 49}, {'Producer Price Index': 'C', 'Vehicle Miles': 44}, {'Producer Price Index': 'D', 'Vehicle Miles': 4}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Producer Price Index', 'type': 'nominal'}, 'y': {'field': 'Vehicle Miles', 'type': 'quantitative'}}}"
153.png,"{'data': {'values': [{'Bond Yield': 'A', 'Years Of Experience': 24}, {'Bond Yield': 'B', 'Years Of Experience': 63}, {'Bond Yield': 'C', 'Years Of Experience': 28}, {'Bond Yield': 'D', 'Years Of Experience': 46}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Bond Yield', 'type': 'nominal'}, 'y': {'field': 'Years Of Experience', 'type': 'quantitative'}}}"
154.png,"{'data': {'values': [{'Range': 'A', 'Happiness Index': 36}, {'Range': 'B', 'Happiness Index': 77}, {'Range': 'C', 'Happiness Index': 90}, {'Range': 'D', 'Happiness Index': 36}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Range', 'type': 'nominal'}, 'y': {'field': 'Happiness Index', 'type': 'quantitative'}}}"
155.png,"{'data': {'values': [{'Consumer Price Index': 'A', 'Income': 67}, {'Consumer Price Index': 'B', 'Income': 25}, {'Consumer Price Index': 'C', 'Income': 11}, {'Consumer Price Index': 'D', 'Income': 31}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Consumer Price Index', 'type': 'nominal'}, 'y': {'field': 'Income', 'type': 'quantitative'}}}"
156.png,"{'data': {'values': [{'Screen Time': 'A', 'Crime Index': 63}, {'Screen Time': 'B', 'Crime Index': 72}, {'Screen Time': 'C', 'Crime Index': 98}, {'Screen Time': 'D', 'Crime Index': 31}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Screen Time', 'type': 'nominal'}, 'y': {'field': 'Crime Index', 'type': 'quantitative'}}}"
157.png,"{'data': {'values': [{'Diet Quality': 'A', 'Investment': 83}, {'Diet Quality': 'B', 'Investment': 92}, {'Diet Quality': 'C', 'Investment': 63}, {'Diet Quality': 'D', 'Investment': 58}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Diet Quality', 'type': 'nominal'}, 'y': {'field': 'Investment', 'type': 'quantitative'}}}"
158.png,"{'data': {'values': [{'Height': 'A', 'Inflation': 38}, {'Height': 'B', 'Inflation': 29}, {'Height': 'C', 'Inflation': 52}, {'Height': 'D', 'Inflation': 89}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Height', 'type': 'nominal'}, 'y': {'field': 'Inflation', 'type': 'quantitative'}}}"
159.png,"{'data': {'values': [{'Standard Deviation': 'A', 'Mode Age': 85}, {'Standard Deviation': 'B', 'Mode Age': 75}, {'Standard Deviation': 'C', 'Mode Age': 48}, {'Standard Deviation': 'D', 'Mode Age': 61}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Standard Deviation', 'type': 'nominal'}, 'y': {'field': 'Mode Age', 'type': 'quantitative'}}}"
160.png,"{'data': {'values': [{'Wholesale Price': 'A', 'Import Volume': 45}, {'Wholesale Price': 'B', 'Import Volume': 55}, {'Wholesale Price': 'C', 'Import Volume': 96}, {'Wholesale Price': 'D', 'Import Volume': 71}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Wholesale Price', 'type': 'nominal'}, 'y': {'field': 'Import Volume', 'type': 'quantitative'}}}"
161.png,"{'data': {'values': [{'Satisfaction Score': 'A', 'Pollution Level': 90}, {'Satisfaction Score': 'B', 'Pollution Level': 59}, {'Satisfaction Score': 'C', 'Pollution Level': 35}, {'Satisfaction Score': 'D', 'Pollution Level': 40}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Satisfaction Score', 'type': 'nominal'}, 'y': {'field': 'Pollution Level', 'type': 'quantitative'}}}"
162.png,"{'data': {'values': [{'Variance': 'A', 'Mean Income': 16}, {'Variance': 'B', 'Mean Income': 93}, {'Variance': 'C', 'Mean Income': 25}, {'Variance': 'D', 'Mean Income': 41}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Variance', 'type': 'nominal'}, 'y': {'field': 'Mean Income', 'type': 'quantitative'}}}"
163.png,"{'data': {'values': [{'Revenue': 'A', 'Mobile Phone Usage': 69}, {'Revenue': 'B', 'Mobile Phone Usage': 98}, {'Revenue': 'C', 'Mobile Phone Usage': 89}, {'Revenue': 'D', 'Mobile Phone Usage': 24}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Revenue', 'type': 'nominal'}, 'y': {'field': 'Mobile Phone Usage', 'type': 'quantitative'}}}"
164.png,"{'data': {'values': [{'Literacy Rate': 'A', 'Life Expectancy': 95}, {'Literacy Rate': 'B', 'Life Expectancy': 62}, {'Literacy Rate': 'C', 'Life Expectancy': 36}, {'Literacy Rate': 'D', 'Life Expectancy': 93}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Literacy Rate', 'type': 'nominal'}, 'y': {'field': 'Life Expectancy', 'type': 'quantitative'}}}"
165.png,"{'data': {'values': [{'Participation Rate': 'A', 'Software Updates': 68}, {'Participation Rate': 'B', 'Software Updates': 77}, {'Participation Rate': 'C', 'Software Updates': 37}, {'Participation Rate': 'D', 'Software Updates': 13}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Participation Rate', 'type': 'nominal'}, 'y': {'field': 'Software Updates', 'type': 'quantitative'}}}"
166.png,"{'data': {'values': [{'Literacy Rate': 'A', 'Median Age': 30}, {'Literacy Rate': 'B', 'Median Age': 47}, {'Literacy Rate': 'C', 'Median Age': 23}, {'Literacy Rate': 'D', 'Median Age': 39}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Literacy Rate', 'type': 'nominal'}, 'y': {'field': 'Median Age', 'type': 'quantitative'}}}"
167.png,"{'data': {'values': [{'Income': 'A', 'Stress Level': 69}, {'Income': 'B', 'Stress Level': 17}, {'Income': 'C', 'Stress Level': 36}, {'Income': 'D', 'Stress Level': 6}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Income', 'type': 'nominal'}, 'y': {'field': 'Stress Level', 'type': 'quantitative'}}}"
168.png,"{'data': {'values': [{'Time': 'A', 'Wholesale Price': 38}, {'Time': 'B', 'Wholesale Price': 90}, {'Time': 'C', 'Wholesale Price': 17}, {'Time': 'D', 'Wholesale Price': 82}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Time', 'type': 'nominal'}, 'y': {'field': 'Wholesale Price', 'type': 'quantitative'}}}"
169.png,"{'data': {'values': [{'App Downloads': 'A', 'Stock Price': 14}, {'App Downloads': 'B', 'Stock Price': 2}, {'App Downloads': 'C', 'Stock Price': 74}, {'App Downloads': 'D', 'Stock Price': 37}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'App Downloads', 'type': 'nominal'}, 'y': {'field': 'Stock Price', 'type': 'quantitative'}}}"
170.png,"{'data': {'values': [{'Investment': 'A', 'Dividends': 57}, {'Investment': 'B', 'Dividends': 44}, {'Investment': 'C', 'Dividends': 24}, {'Investment': 'D', 'Dividends': 7}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Investment', 'type': 'nominal'}, 'y': {'field': 'Dividends', 'type': 'quantitative'}}}"
171.png,"{'data': {'values': [{'Variance': 'A', 'Dividends': 15}, {'Variance': 'B', 'Dividends': 9}, {'Variance': 'C', 'Dividends': 52}, {'Variance': 'D', 'Dividends': 63}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Variance', 'type': 'nominal'}, 'y': {'field': 'Dividends', 'type': 'quantitative'}}}"
172.png,"{'data': {'values': [{'Population': 'A', 'Job Vacancies': 81}, {'Population': 'B', 'Job Vacancies': 88}, {'Population': 'C', 'Job Vacancies': 7}, {'Population': 'D', 'Job Vacancies': 20}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Population', 'type': 'nominal'}, 'y': {'field': 'Job Vacancies', 'type': 'quantitative'}}}"
173.png,"{'data': {'values': [{'Return Rate': 'A', 'Producer Price Index': 39}, {'Return Rate': 'B', 'Producer Price Index': 11}, {'Return Rate': 'C', 'Producer Price Index': 32}, {'Return Rate': 'D', 'Producer Price Index': 16}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Return Rate', 'type': 'nominal'}, 'y': {'field': 'Producer Price Index', 'type': 'quantitative'}}}"
174.png,"{'data': {'values': [{'Consumer Price Index': 'A', 'Software Updates': 54}, {'Consumer Price Index': 'B', 'Software Updates': 78}, {'Consumer Price Index': 'C', 'Software Updates': 77}, {'Consumer Price Index': 'D', 'Software Updates': 80}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Consumer Price Index', 'type': 'nominal'}, 'y': {'field': 'Software Updates', 'type': 'quantitative'}}}"
175.png,"{'data': {'values': [{'Median Income': 'A', 'Customer Reviews': 67}, {'Median Income': 'B', 'Customer Reviews': 49}, {'Median Income': 'C', 'Customer Reviews': 58}, {'Median Income': 'D', 'Customer Reviews': 57}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Median Income', 'type': 'nominal'}, 'y': {'field': 'Customer Reviews', 'type': 'quantitative'}}}"
176.png,"{'data': {'values': [{'Mean Age': 'A', 'Participation Rate': 55}, {'Mean Age': 'B', 'Participation Rate': 40}, {'Mean Age': 'C', 'Participation Rate': 73}, {'Mean Age': 'D', 'Participation Rate': 80}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Mean Age', 'type': 'nominal'}, 'y': {'field': 'Participation Rate', 'type': 'quantitative'}}}"
177.png,"{'data': {'values': [{'Speed': 'A', 'Vehicle Miles': 95}, {'Speed': 'B', 'Vehicle Miles': 13}, {'Speed': 'C', 'Vehicle Miles': 98}, {'Speed': 'D', 'Vehicle Miles': 27}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Speed', 'type': 'nominal'}, 'y': {'field': 'Vehicle Miles', 'type': 'quantitative'}}}"
178.png,"{'data': {'values': [{'Insurance Premium': 'A', 'Life Expectancy': 34}, {'Insurance Premium': 'B', 'Life Expectancy': 85}, {'Insurance Premium': 'C', 'Life Expectancy': 11}, {'Insurance Premium': 'D', 'Life Expectancy': 21}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Insurance Premium', 'type': 'nominal'}, 'y': {'field': 'Life Expectancy', 'type': 'quantitative'}}}"
179.png,"{'data': {'values': [{'Mode Income': 'A', 'Death Rate': 71}, {'Mode Income': 'B', 'Death Rate': 10}, {'Mode Income': 'C', 'Death Rate': 21}, {'Mode Income': 'D', 'Death Rate': 1}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Mode Income', 'type': 'nominal'}, 'y': {'field': 'Death Rate', 'type': 'quantitative'}}}"
180.png,"{'data': {'values': [{'Crime Index': 'A', 'Loan Amount': 89}, {'Crime Index': 'B', 'Loan Amount': 77}, {'Crime Index': 'C', 'Loan Amount': 61}, {'Crime Index': 'D', 'Loan Amount': 38}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Crime Index', 'type': 'nominal'}, 'y': {'field': 'Loan Amount', 'type': 'quantitative'}}}"
181.png,"{'data': {'values': [{'Temperature': 'A', 'Mean Income': 37}, {'Temperature': 'B', 'Mean Income': 91}, {'Temperature': 'C', 'Mean Income': 37}, {'Temperature': 'D', 'Mean Income': 90}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Temperature', 'type': 'nominal'}, 'y': {'field': 'Mean Income', 'type': 'quantitative'}}}"
182.png,"{'data': {'values': [{'Debt Level': 'A', 'Population': 88}, {'Debt Level': 'B', 'Population': 30}, {'Debt Level': 'C', 'Population': 34}, {'Debt Level': 'D', 'Population': 81}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Debt Level', 'type': 'nominal'}, 'y': {'field': 'Population', 'type': 'quantitative'}}}"
183.png,"{'data': {'values': [{'Participation Rate': 'A', 'Drug Use': 26}, {'Participation Rate': 'B', 'Drug Use': 55}, {'Participation Rate': 'C', 'Drug Use': 15}, {'Participation Rate': 'D', 'Drug Use': 70}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Participation Rate', 'type': 'nominal'}, 'y': {'field': 'Drug Use', 'type': 'quantitative'}}}"
184.png,"{'data': {'values': [{'Median Income': 'A', 'Disease Prevalence': 20}, {'Median Income': 'B', 'Disease Prevalence': 35}, {'Median Income': 'C', 'Disease Prevalence': 19}, {'Median Income': 'D', 'Disease Prevalence': 10}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Median Income', 'type': 'nominal'}, 'y': {'field': 'Disease Prevalence', 'type': 'quantitative'}}}"
185.png,"{'data': {'values': [{'Speed': 'A', 'Birth Rate': 40}, {'Speed': 'B', 'Birth Rate': 77}, {'Speed': 'C', 'Birth Rate': 96}, {'Speed': 'D', 'Birth Rate': 73}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Speed', 'type': 'nominal'}, 'y': {'field': 'Birth Rate', 'type': 'quantitative'}}}"
186.png,"{'data': {'values': [{'Kurtosis': 'A', 'Mortgage Rates': 16}, {'Kurtosis': 'B', 'Mortgage Rates': 60}, {'Kurtosis': 'C', 'Mortgage Rates': 89}, {'Kurtosis': 'D', 'Mortgage Rates': 39}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Kurtosis', 'type': 'nominal'}, 'y': {'field': 'Mortgage Rates', 'type': 'quantitative'}}}"
187.png,"{'data': {'values': [{'Mental Health': 'A', 'Migration Rate': 35}, {'Mental Health': 'B', 'Migration Rate': 65}, {'Mental Health': 'C', 'Migration Rate': 70}, {'Mental Health': 'D', 'Migration Rate': 64}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Mental Health', 'type': 'nominal'}, 'y': {'field': 'Migration Rate', 'type': 'quantitative'}}}"
188.png,"{'data': {'values': [{'Mortgage Rates': 'A', 'GDP': 77}, {'Mortgage Rates': 'B', 'GDP': 6}, {'Mortgage Rates': 'C', 'GDP': 56}, {'Mortgage Rates': 'D', 'GDP': 95}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Mortgage Rates', 'type': 'nominal'}, 'y': {'field': 'GDP', 'type': 'quantitative'}}}"
189.png,"{'data': {'values': [{'Years Of Experience': 'A', 'Fuel Consumption': 33}, {'Years Of Experience': 'B', 'Fuel Consumption': 4}, {'Years Of Experience': 'C', 'Fuel Consumption': 12}, {'Years Of Experience': 'D', 'Fuel Consumption': 30}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Years Of Experience', 'type': 'nominal'}, 'y': {'field': 'Fuel Consumption', 'type': 'quantitative'}}}"
190.png,"{'data': {'values': [{'Smoking Rate': 'A', 'Job Vacancies': 76}, {'Smoking Rate': 'B', 'Job Vacancies': 3}, {'Smoking Rate': 'C', 'Job Vacancies': 98}, {'Smoking Rate': 'D', 'Job Vacancies': 87}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Smoking Rate', 'type': 'nominal'}, 'y': {'field': 'Job Vacancies', 'type': 'quantitative'}}}"
191.png,"{'data': {'values': [{'Interquartile Range': 'A', 'Job Vacancies': 6}, {'Interquartile Range': 'B', 'Job Vacancies': 98}, {'Interquartile Range': 'C', 'Job Vacancies': 97}, {'Interquartile Range': 'D', 'Job Vacancies': 23}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Interquartile Range', 'type': 'nominal'}, 'y': {'field': 'Job Vacancies', 'type': 'quantitative'}}}"
192.png,"{'data': {'values': [{'Investment': 'A', 'Export Volume': 84}, {'Investment': 'B', 'Export Volume': 57}, {'Investment': 'C', 'Export Volume': 36}, {'Investment': 'D', 'Export Volume': 24}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Investment', 'type': 'nominal'}, 'y': {'field': 'Export Volume', 'type': 'quantitative'}}}"
193.png,"{'data': {'values': [{'Labor Force': 'A', 'Rent Prices': 82}, {'Labor Force': 'B', 'Rent Prices': 63}, {'Labor Force': 'C', 'Rent Prices': 12}, {'Labor Force': 'D', 'Rent Prices': 61}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Labor Force', 'type': 'nominal'}, 'y': {'field': 'Rent Prices', 'type': 'quantitative'}}}"
194.png,"{'data': {'values': [{'Health Index': 'A', 'Crime Index': 43}, {'Health Index': 'B', 'Crime Index': 42}, {'Health Index': 'C', 'Crime Index': 86}, {'Health Index': 'D', 'Crime Index': 14}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Health Index', 'type': 'nominal'}, 'y': {'field': 'Crime Index', 'type': 'quantitative'}}}"
195.png,"{'data': {'values': [{'Growth Rate': 'A', 'Satisfaction Score': 53}, {'Growth Rate': 'B', 'Satisfaction Score': 89}, {'Growth Rate': 'C', 'Satisfaction Score': 64}, {'Growth Rate': 'D', 'Satisfaction Score': 37}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Growth Rate', 'type': 'nominal'}, 'y': {'field': 'Satisfaction Score', 'type': 'quantitative'}}}"
196.png,"{'data': {'values': [{'Drug Use': 'A', 'Migration Rate': 98}, {'Drug Use': 'B', 'Migration Rate': 71}, {'Drug Use': 'C', 'Migration Rate': 5}, {'Drug Use': 'D', 'Migration Rate': 59}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Drug Use', 'type': 'nominal'}, 'y': {'field': 'Migration Rate', 'type': 'quantitative'}}}"
197.png,"{'data': {'values': [{'Inflation': 'A', 'Education Level': 33}, {'Inflation': 'B', 'Education Level': 42}, {'Inflation': 'C', 'Education Level': 15}, {'Inflation': 'D', 'Education Level': 99}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Inflation', 'type': 'nominal'}, 'y': {'field': 'Education Level', 'type': 'quantitative'}}}"
198.png,"{'data': {'values': [{'Migration Rate': 'A', 'Trade Balance': 1}, {'Migration Rate': 'B', 'Trade Balance': 85}, {'Migration Rate': 'C', 'Trade Balance': 70}, {'Migration Rate': 'D', 'Trade Balance': 60}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Migration Rate', 'type': 'nominal'}, 'y': {'field': 'Trade Balance', 'type': 'quantitative'}}}"
199.png,"{'data': {'values': [{'Crime Index': 'A', 'Time': 25}, {'Crime Index': 'B', 'Time': 67}, {'Crime Index': 'C', 'Time': 47}, {'Crime Index': 'D', 'Time': 80}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Crime Index', 'type': 'nominal'}, 'y': {'field': 'Time', 'type': 'quantitative'}}}"
200.png,"{'data': {'values': [{'App Downloads': 'A', 'Bond Yield': 81}, {'App Downloads': 'B', 'Bond Yield': 57}, {'App Downloads': 'C', 'Bond Yield': 98}, {'App Downloads': 'D', 'Bond Yield': 7}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'App Downloads', 'type': 'nominal'}, 'y': {'field': 'Bond Yield', 'type': 'quantitative'}}}"
201.png,"{'data': {'values': [{'Mortality Rate': 'A', 'Interquartile Range': 71}, {'Mortality Rate': 'B', 'Interquartile Range': 17}, {'Mortality Rate': 'C', 'Interquartile Range': 37}, {'Mortality Rate': 'D', 'Interquartile Range': 57}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Mortality Rate', 'type': 'nominal'}, 'y': {'field': 'Interquartile Range', 'type': 'quantitative'}}}"
202.png,"{'data': {'values': [{'Mental Health': 'A', 'Stock Price': 16}, {'Mental Health': 'B', 'Stock Price': 4}, {'Mental Health': 'C', 'Stock Price': 81}, {'Mental Health': 'D', 'Stock Price': 78}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Mental Health', 'type': 'nominal'}, 'y': {'field': 'Stock Price', 'type': 'quantitative'}}}"
203.png,"{'data': {'values': [{'Mode Income': 'A', 'Stress Level': 21}, {'Mode Income': 'B', 'Stress Level': 40}, {'Mode Income': 'C', 'Stress Level': 71}, {'Mode Income': 'D', 'Stress Level': 2}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Mode Income', 'type': 'nominal'}, 'y': {'field': 'Stress Level', 'type': 'quantitative'}}}"
204.png,"{'data': {'values': [{'Wholesale Price': 'A', 'Crime Index': 12}, {'Wholesale Price': 'B', 'Crime Index': 29}, {'Wholesale Price': 'C', 'Crime Index': 15}, {'Wholesale Price': 'D', 'Crime Index': 60}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Wholesale Price', 'type': 'nominal'}, 'y': {'field': 'Crime Index', 'type': 'quantitative'}}}"
205.png,"{'data': {'values': [{'Revenue': 'A', 'Disease Prevalence': 20}, {'Revenue': 'B', 'Disease Prevalence': 64}, {'Revenue': 'C', 'Disease Prevalence': 92}, {'Revenue': 'D', 'Disease Prevalence': 38}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Revenue', 'type': 'nominal'}, 'y': {'field': 'Disease Prevalence', 'type': 'quantitative'}}}"
206.png,"{'data': {'values': [{'Trade Balance': 'A', 'Stress Level': 35}, {'Trade Balance': 'B', 'Stress Level': 54}, {'Trade Balance': 'C', 'Stress Level': 62}, {'Trade Balance': 'D', 'Stress Level': 61}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Trade Balance', 'type': 'nominal'}, 'y': {'field': 'Stress Level', 'type': 'quantitative'}}}"
207.png,"{'data': {'values': [{'Standard Deviation': 'A', 'Debt Level': 71}, {'Standard Deviation': 'B', 'Debt Level': 19}, {'Standard Deviation': 'C', 'Debt Level': 50}, {'Standard Deviation': 'D', 'Debt Level': 25}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Standard Deviation', 'type': 'nominal'}, 'y': {'field': 'Debt Level', 'type': 'quantitative'}}}"
208.png,"{'data': {'values': [{'Commute Time': 'A', 'Trade Balance': 96}, {'Commute Time': 'B', 'Trade Balance': 18}, {'Commute Time': 'C', 'Trade Balance': 9}, {'Commute Time': 'D', 'Trade Balance': 36}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Commute Time', 'type': 'nominal'}, 'y': {'field': 'Trade Balance', 'type': 'quantitative'}}}"
209.png,"{'data': {'values': [{'Bug Reports': 'A', 'Quality Of Life': 44}, {'Bug Reports': 'B', 'Quality Of Life': 65}, {'Bug Reports': 'C', 'Quality Of Life': 35}, {'Bug Reports': 'D', 'Quality Of Life': 1}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Bug Reports', 'type': 'nominal'}, 'y': {'field': 'Quality Of Life', 'type': 'quantitative'}}}"
210.png,"{'data': {'values': [{'Kurtosis': 'A', 'Screen Time': 39}, {'Kurtosis': 'B', 'Screen Time': 76}, {'Kurtosis': 'C', 'Screen Time': 75}, {'Kurtosis': 'D', 'Screen Time': 85}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Kurtosis', 'type': 'nominal'}, 'y': {'field': 'Screen Time', 'type': 'quantitative'}}}"
211.png,"{'data': {'values': [{'Stock Price': 'A', 'Return Rate': 58}, {'Stock Price': 'B', 'Return Rate': 69}, {'Stock Price': 'C', 'Return Rate': 62}, {'Stock Price': 'D', 'Return Rate': 45}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Stock Price', 'type': 'nominal'}, 'y': {'field': 'Return Rate', 'type': 'quantitative'}}}"
212.png,"{'data': {'values': [{'Satisfaction Score': 'A', 'Wholesale Price': 98}, {'Satisfaction Score': 'B', 'Wholesale Price': 70}, {'Satisfaction Score': 'C', 'Wholesale Price': 49}, {'Satisfaction Score': 'D', 'Wholesale Price': 59}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Satisfaction Score', 'type': 'nominal'}, 'y': {'field': 'Wholesale Price', 'type': 'quantitative'}}}"
213.png,"{'data': {'values': [{'Years Of Experience': 'A', 'Literacy Rate': 90}, {'Years Of Experience': 'B', 'Literacy Rate': 31}, {'Years Of Experience': 'C', 'Literacy Rate': 74}, {'Years Of Experience': 'D', 'Literacy Rate': 50}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Years Of Experience', 'type': 'nominal'}, 'y': {'field': 'Literacy Rate', 'type': 'quantitative'}}}"
214.png,"{'data': {'values': [{'Mean Income': 'A', 'Customer Reviews': 53}, {'Mean Income': 'B', 'Customer Reviews': 6}, {'Mean Income': 'C', 'Customer Reviews': 41}, {'Mean Income': 'D', 'Customer Reviews': 96}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Mean Income', 'type': 'nominal'}, 'y': {'field': 'Customer Reviews', 'type': 'quantitative'}}}"
215.png,"{'data': {'values': [{'Investment': 'A', 'Stress Level': 49}, {'Investment': 'B', 'Stress Level': 50}, {'Investment': 'C', 'Stress Level': 85}, {'Investment': 'D', 'Stress Level': 84}]}, 'mark': 'bar', 'encoding': {'x': {'field': 'Investment', 'type': 'nominal'}, 'y': {'field': 'Stress Level', 'type': 'quantitative'}}}"
