file_name,text
255.png,"{'mark': 'line', 'encoding': {'x': {'field': 'Internet Usage', 'type': 'temporal'}, 'y': {'field': 'Effectiveness Of Intervention Programs On Youth Crime Rates', 'type': 'quantitative'}}, 'data': {'values': [{'x': 1914, 'y': 598.01}, {'x': 1924, 'y': 332.79}, {'x': 1934, 'y': 545.2}, {'x': 1944, 'y': 598.01}, {'x': 1954, 'y': 523.27}]}}"
256.png,"{'mark': 'bar', 'encoding': {'x': {'field': '', 'type': 'nominal'}, 'y': {'field': 'Mental Health', 'type': 'quantitative'}}, 'data': {'values': [{'x': 'Red', 'y': 4188}, {'x': 'USA', 'y': 5584}, {'x': 'Dog', 'y': 4886}, {'x': 'Nike', 'y': 2094}, {'x': 'Apple', 'y': 4886}, {'x': 'Male', 'y': 5584}, {'x': 'Rock', 'y': 1396}, {'x': 'Sedan', 'y': 2094}, {'x': 'Spanish', 'y': 5584}]}}"
257.png,"{'mark': 'bar', 'encoding': {'x': {'field': '', 'type': 'nominal'}, 'y': {'field': '', 'type': 'quantitative'}}, 'data': {'values': [{'x': 'Red', 'y': 143.15}, {'x': 'USA', 'y': 223.79}, {'x': 'Dog', 'y': 217.95}, {'x': 'Nike', 'y': 116.81}]}}"
258.png,"{'mark': 'circle', 'encoding': {'x': {'field': 'Percentage Change In Unemployment Rate Compared To Previous Year', 'type': 'quantitative'}, 'y': {'field': 'Recycling Rate', 'type': 'quantitative'}}, 'data': {'values': [{'x': 510.12, 'y': 3016}, {'x': 360.74, 'y': 1885}, {'x': 354.02, 'y': 2639}, {'x': 33.6, 'y': 3770}, {'x': 283.99, 'y': 3016}, {'x': 385.19, 'y': 2639}, {'x': 186.34, 'y': 1885}, {'x': 570.26, 'y': 2639}, {'x': 128.86, 'y': 2639}, {'x': 411.61, 'y': 1885}]}}"
259.png,"{'mark': 'line', 'encoding': {'x': {'field': 'Change In Average Life Expectancy Over Centuries By Geographic Region', 'type': 'temporal'}, 'y': {'field': '', 'type': 'quantitative'}}, 'data': {'values': [{'x': 1898, 'y': 4734}, {'x': 1900, 'y': 3682}, {'x': 1902, 'y': 3156}, {'x': 1904, 'y': 3682}, {'x': 1906, 'y': 3682}, {'x': 1908, 'y': 2630}, {'x': 1910, 'y': 4734}, {'x': 1912, 'y': 3682}, {'x': 1914, 'y': 2630}, {'x': 1916, 'y': 4208}]}}"
260.png,"{'mark': 'circle', 'encoding': {'x': {'field': '', 'type': 'quantitative'}, 'y': {'field': 'Change In Average Life Expectancy Over Centuries By Geographic Region', 'type': 'quantitative'}}, 'data': {'values': [{'x': 405, 'y': 6587}, {'x': 1215, 'y': 4705}, {'x': 3240, 'y': 2823}, {'x': 3240, 'y': 1882}, {'x': 2835, 'y': 1882}, {'x': 4050, 'y': 3764}, {'x': 3240, 'y': 9410}]}}"
261.png,"{'mark': 'circle', 'encoding': {'x': {'field': 'Manufacturing Output', 'type': 'quantitative'}, 'y': {'field': 'Labor Force', 'type': 'quantitative'}}, 'data': {'values': [{'x': 360, 'y': 4662}, {'x': 960, 'y': 5328}, {'x': 960, 'y': 4662}, {'x': 960, 'y': 5994}, {'x': 120, 'y': 1998}, {'x': 960, 'y': 1998}, {'x': 1200, 'y': 5328}, {'x': 480, 'y': 666}]}}"
262.png,"{'mark': 'bar', 'encoding': {'x': {'field': 'Adjusted R Squared For Linear Regression Model With Heteroscedasticity', 'type': 'nominal'}, 'y': {'field': 'Mode Income', 'type': 'quantitative'}}, 'data': {'values': [{'x': 'Red', 'y': 557.49}, {'x': 'USA', 'y': 406.48}, {'x': 'Dog', 'y': 145.4}, {'x': 'Nike', 'y': 11.93}, {'x': 'Apple', 'y': 346.89}, {'x': 'Male', 'y': 361.4}, {'x': 'Rock', 'y': 557.49}]}}"
263.png,"{'mark': 'bar', 'encoding': {'x': {'field': 'Estimation Of Market Share For New Products Using Consumer Surveys', 'type': 'nominal'}, 'y': {'field': 'Sleep Duration', 'type': 'quantitative'}}, 'data': {'values': [{'x': 'Red', 'y': 786.43}, {'x': 'USA', 'y': 276.96}, {'x': 'Dog', 'y': 751.4}, {'x': 'Nike', 'y': 671.55}, {'x': 'Apple', 'y': 671.55}]}}"
264.png,"{'mark': 'circle', 'encoding': {'x': {'field': '', 'type': 'quantitative'}, 'y': {'field': '', 'type': 'quantitative'}}, 'data': {'values': [{'x': 39.43, 'y': 408.25}, {'x': 78.43, 'y': 281.76}, {'x': 194.45, 'y': 118.77}, {'x': 168.28, 'y': 434.89}, {'x': 343.81, 'y': 434.89}, {'x': 271.57, 'y': 281.76}, {'x': 266.2, 'y': 281.76}, {'x': 266.45, 'y': 408.25}, {'x': 192.73, 'y': 408.25}, {'x': 310.13, 'y': 281.76}]}}"
265.png,"{'mark': 'circle', 'encoding': {'x': {'field': 'Proportion of Respondents Supporting Policy Change by Country', 'type': 'quantitative'}, 'y': {'field': '', 'type': 'quantitative'}}, 'data': {'values': [{'x': 346.15, 'y': 411.94}, {'x': 2.96, 'y': 128.54}, {'x': 375.67, 'y': 603.74}, {'x': 213.15, 'y': 472.0}, {'x': 129.04, 'y': 411.94}]}}"
266.png,"{'mark': 'line', 'encoding': {'x': {'field': '', 'type': 'temporal'}, 'y': {'field': 'Bootstrap Resampling Estimates Of Standard Error For Biomarker Data', 'type': 'quantitative'}}, 'data': {'values': [{'x': 1915, 'y': 1.91}, {'x': 1918, 'y': 2.63}]}}"
267.png,"{'mark': 'circle', 'encoding': {'x': {'field': '', 'type': 'quantitative'}, 'y': {'field': 'Log Transformed Peak Demand During Holiday Seasons At Retail Stores', 'type': 'quantitative'}}, 'data': {'values': [{'x': 465.91, 'y': 3530}, {'x': 592.97, 'y': 3530}, {'x': 522.08, 'y': 2471}, {'x': 270.21, 'y': 1059}]}}"
268.png,"{'mark': 'circle', 'encoding': {'x': {'field': 'Housing Prices', 'type': 'quantitative'}, 'y': {'field': '', 'type': 'quantitative'}}, 'data': {'values': [{'x': 5336, 'y': 33.15}, {'x': 3335, 'y': 61.07}, {'x': 6670, 'y': 61.07}, {'x': 667, 'y': 26.4}, {'x': 5336, 'y': 401.76}]}}"
269.png,"{'mark': 'circle', 'encoding': {'x': {'field': 'Vaccination Rate', 'type': 'quantitative'}, 'y': {'field': 'Speed', 'type': 'quantitative'}}, 'data': {'values': [{'x': 360.14, 'y': 181.06}, {'x': 241.32, 'y': 358.86}, {'x': 262.86, 'y': 65.82}, {'x': 411.56, 'y': 65.82}, {'x': 284.56, 'y': 123.54}, {'x': 391.45, 'y': 347.36}, {'x': 302.2, 'y': 181.06}, {'x': 172.19, 'y': 181.06}, {'x': 67.25, 'y': 382.98}]}}"
270.png,"{'mark': 'circle', 'encoding': {'x': {'field': 'Debt Level', 'type': 'quantitative'}, 'y': {'field': 'Investment', 'type': 'quantitative'}}, 'data': {'values': [{'x': 44.45, 'y': 60.25}, {'x': 10.78, 'y': 98.11}, {'x': 40.96, 'y': 73.11}, {'x': 24.44, 'y': 19.01}, {'x': 6.12, 'y': 19.01}, {'x': 17.43, 'y': 17.63}, {'x': 43.52, 'y': 98.11}]}}"
271.png,"{'mark': 'bar', 'encoding': {'x': {'field': '', 'type': 'nominal'}, 'y': {'field': 'Trend Line Fitting For Annual Scholarship Funding Allocations', 'type': 'quantitative'}}, 'data': {'values': [{'x': 'Red', 'y': 297.03}, {'x': 'USA', 'y': 166.07}, {'x': 'Dog', 'y': 297.03}, {'x': 'Nike', 'y': 166.07}, {'x': 'Apple', 'y': 402.39}, {'x': 'Male', 'y': 240.24}]}}"
272.png,"{'mark': 'circle', 'encoding': {'x': {'field': '', 'type': 'quantitative'}, 'y': {'field': 'Smoking Rate', 'type': 'quantitative'}}, 'data': {'values': [{'x': 249.92, 'y': 40}, {'x': 27.98, 'y': 20}, {'x': 536.15, 'y': 80}]}}"
273.png,"{'mark': 'line', 'encoding': {'x': {'field': 'Distance', 'type': 'temporal'}, 'y': {'field': 'Diet Quality', 'type': 'quantitative'}}, 'data': {'values': [{'x': 1914, 'y': 174}, {'x': 1921, 'y': 1218}, {'x': 1928, 'y': 1044}, {'x': 1935, 'y': 1740}, {'x': 1942, 'y': 174}, {'x': 1949, 'y': 174}, {'x': 1956, 'y': 522}]}}"
274.png,"{'mark': 'line', 'encoding': {'x': {'field': 'Participation Rate', 'type': 'temporal'}, 'y': {'field': 'Mental Health', 'type': 'quantitative'}}, 'data': {'values': [{'x': 1883, 'y': 14.73}, {'x': 1892, 'y': 15.52}, {'x': 1901, 'y': 16.96}, {'x': 1910, 'y': 60.7}]}}"
275.png,"{'mark': 'bar', 'encoding': {'x': {'field': '', 'type': 'nominal'}, 'y': {'field': '', 'type': 'quantitative'}}, 'data': {'values': [{'x': 'Red', 'y': 507.92}, {'x': 'USA', 'y': 529.57}, {'x': 'Dog', 'y': 359.84}, {'x': 'Nike', 'y': 342.02}, {'x': 'Apple', 'y': 447.77}, {'x': 'Male', 'y': 507.92}]}}"
276.png,"{'mark': 'bar', 'encoding': {'x': {'field': 'Energy Consumption', 'type': 'nominal'}, 'y': {'field': 'Estimation Of Market Share For New Products Using Consumer Surveys', 'type': 'quantitative'}}, 'data': {'values': [{'x': 'Red', 'y': 1620}, {'x': 'USA', 'y': 2835}, {'x': 'Dog', 'y': 4050}, {'x': 'Nike', 'y': 4050}, {'x': 'Apple', 'y': 2835}, {'x': 'Male', 'y': 2430}, {'x': 'Rock', 'y': 2025}, {'x': 'Sedan', 'y': 4050}, {'x': 'Spanish', 'y': 1215}]}}"
277.png,"{'mark': 'circle', 'encoding': {'x': {'field': 'Interest Rate', 'type': 'quantitative'}, 'y': {'field': '', 'type': 'quantitative'}}, 'data': {'values': [{'x': 4134, 'y': 6201}, {'x': 4823, 'y': 4823}, {'x': 6890, 'y': 4823}, {'x': 4134, 'y': 4823}, {'x': 4823, 'y': 6201}]}}"
278.png,"{'mark': 'bar', 'encoding': {'x': {'field': 'Average Daily Energy Consumption (kWh) by Appliance Type', 'type': 'nominal'}, 'y': {'field': '', 'type': 'quantitative'}}, 'data': {'values': [{'x': 'Red', 'y': 1816}, {'x': 'USA', 'y': 1589}, {'x': 'Dog', 'y': 908}]}}"
279.png,"{'mark': 'circle', 'encoding': {'x': {'field': 'Normalization Factors For Comparing Multi Year Economic Indicators', 'type': 'quantitative'}, 'y': {'field': 'Speed', 'type': 'quantitative'}}, 'data': {'values': [{'x': 7821, 'y': 900}, {'x': 8690, 'y': 540}, {'x': 4345, 'y': 900}, {'x': 7821, 'y': 1620}, {'x': 6952, 'y': 1620}, {'x': 869, 'y': 1800}, {'x': 6083, 'y': 900}, {'x': 869, 'y': 1800}]}}"
280.png,"{'mark': 'bar', 'encoding': {'x': {'field': 'Median Income Across Ethnic Groups Over Five Decades', 'type': 'nominal'}, 'y': {'field': 'Savings Rate', 'type': 'quantitative'}}, 'data': {'values': [{'x': 'Red', 'y': 1608}, {'x': 'USA', 'y': 804}, {'x': 'Dog', 'y': 804}, {'x': 'Nike', 'y': 2412}, {'x': 'Apple', 'y': 1608}, {'x': 'Male', 'y': 804}, {'x': 'Rock', 'y': 2412}]}}"
281.png,"{'mark': 'line', 'encoding': {'x': {'field': 'Standard Error of the Mean ± Confidence Interval (95%)', 'type': 'temporal'}, 'y': {'field': '', 'type': 'quantitative'}}, 'data': {'values': [{'x': 1810, 'y': 5118}, {'x': 1812, 'y': 6824}]}}"
282.png,"{'mark': 'bar', 'encoding': {'x': {'field': 'Mobile Phone Usage', 'type': 'nominal'}, 'y': {'field': 'Assessment Of Healthcare Utilization Rates By Demographic Groups', 'type': 'quantitative'}}, 'data': {'values': [{'x': 'Red', 'y': 3101}, {'x': 'USA', 'y': 3101}, {'x': 'Dog', 'y': 886}, {'x': 'Nike', 'y': 886}, {'x': 'Apple', 'y': 3101}]}}"
283.png,"{'mark': 'circle', 'encoding': {'x': {'field': 'Standard Error of the Mean ± Confidence Interval (95%)', 'type': 'quantitative'}, 'y': {'field': '', 'type': 'quantitative'}}, 'data': {'values': [{'x': 6080, 'y': 4812}, {'x': 1824, 'y': 6416}, {'x': 5472, 'y': 6416}, {'x': 3040, 'y': 4812}, {'x': 3648, 'y': 3208}]}}"
284.png,"{'mark': 'circle', 'encoding': {'x': {'field': 'Predictive Accuracy Of Seasonal Demand Forecasting Models', 'type': 'quantitative'}, 'y': {'field': 'Residual Analysis Of Fitted Models In Epidemiological Studies', 'type': 'quantitative'}}, 'data': {'values': [{'x': 531, 'y': 1350}, {'x': 531, 'y': 1350}, {'x': 59, 'y': 450}, {'x': 413, 'y': 900}, {'x': 354, 'y': 450}]}}"
285.png,"{'mark': 'circle', 'encoding': {'x': {'field': 'Death Rate', 'type': 'quantitative'}, 'y': {'field': 'Percentile Rank Of Student Achievement Scores In National Exams', 'type': 'quantitative'}}, 'data': {'values': [{'x': 607.88, 'y': 7184}, {'x': 283.06, 'y': 7184}, {'x': 301.44, 'y': 3592}, {'x': 622.04, 'y': 3592}, {'x': 5.06, 'y': 3592}, {'x': 7.45, 'y': 898}, {'x': 269.49, 'y': 3592}]}}"
286.png,"{'mark': 'line', 'encoding': {'x': {'field': 'Mental Health', 'type': 'temporal'}, 'y': {'field': 'Education Level', 'type': 'quantitative'}}, 'data': {'values': [{'x': 1920, 'y': 699.4}, {'x': 1923, 'y': 808.8}, {'x': 1926, 'y': 18.14}, {'x': 1929, 'y': 18.14}, {'x': 1932, 'y': 585.32}, {'x': 1935, 'y': 585.32}, {'x': 1938, 'y': 327.39}, {'x': 1941, 'y': 327.39}, {'x': 1944, 'y': 207.49}, {'x': 1947, 'y': 808.8}]}}"
287.png,"{'mark': 'line', 'encoding': {'x': {'field': '', 'type': 'temporal'}, 'y': {'field': 'Exponential Moving Average Of Daily Crude Oil Prices Over 12 Months', 'type': 'quantitative'}}, 'data': {'values': [{'x': 1826, 'y': 144}, {'x': 1834, 'y': 480}, {'x': 1842, 'y': 240}]}}"
288.png,"{'mark': 'circle', 'encoding': {'x': {'field': 'Vaccination Rate', 'type': 'quantitative'}, 'y': {'field': 'Standard Deviation Of National GDP Growth Rates Over 5 Years', 'type': 'quantitative'}}, 'data': {'values': [{'x': 3241, 'y': 315.4}, {'x': 1852, 'y': 159.49}, {'x': 2315, 'y': 191.79}]}}"
289.png,"{'mark': 'bar', 'encoding': {'x': {'field': 'Mobile Phone Usage', 'type': 'nominal'}, 'y': {'field': 'Median Income', 'type': 'quantitative'}}, 'data': {'values': [{'x': 'Red', 'y': 156.92}, {'x': 'USA', 'y': 156.92}, {'x': 'Dog', 'y': 178.71}, {'x': 'Nike', 'y': 167.1}, {'x': 'Apple', 'y': 138.54}, {'x': 'Male', 'y': 178.71}, {'x': 'Rock', 'y': 178.71}, {'x': 'Sedan', 'y': 178.71}, {'x': 'Spanish', 'y': 78.47}, {'x': 'New York', 'y': 204.32}]}}"
290.png,"{'mark': 'line', 'encoding': {'x': {'field': 'Outlier Detection Methods In Sales Data For Anomalies', 'type': 'temporal'}, 'y': {'field': '', 'type': 'quantitative'}}, 'data': {'values': [{'x': 1921, 'y': 272.8}, {'x': 1928, 'y': 150.04}, {'x': 1935, 'y': 606.05}, {'x': 1942, 'y': 221.81}, {'x': 1949, 'y': 108.5}, {'x': 1956, 'y': 205.51}, {'x': 1963, 'y': 672.88}, {'x': 1970, 'y': 672.88}]}}"
291.png,"{'mark': 'line', 'encoding': {'x': {'field': 'Mean Annual Temperature Deviation Corrected For Seasonal Variations', 'type': 'temporal'}, 'y': {'field': 'Diet Quality', 'type': 'quantitative'}}, 'data': {'values': [{'x': 1839, 'y': 409.41}, {'x': 1842, 'y': 200.49}]}}"
292.png,"{'mark': 'line', 'encoding': {'x': {'field': '', 'type': 'temporal'}, 'y': {'field': 'Probabilistic Modeling Of Financial Risks In Investment Portfolios', 'type': 'quantitative'}}, 'data': {'values': [{'x': 1848, 'y': 174.43}, {'x': 1855, 'y': 174.25}, {'x': 1862, 'y': 280.52}, {'x': 1869, 'y': 174.43}, {'x': 1876, 'y': 42.71}]}}"
293.png,"{'mark': 'line', 'encoding': {'x': {'field': 'Residual Analysis Of Fitted Models In Epidemiological Studies', 'type': 'temporal'}, 'y': {'field': 'Proportion of Respondents Supporting Policy Change by Country', 'type': 'quantitative'}}, 'data': {'values': [{'x': 1826, 'y': 1408}, {'x': 1831, 'y': 352}, {'x': 1836, 'y': 528}, {'x': 1841, 'y': 704}, {'x': 1846, 'y': 1584}]}}"
294.png,"{'mark': 'bar', 'encoding': {'x': {'field': 'GDP', 'type': 'nominal'}, 'y': {'field': '', 'type': 'quantitative'}}, 'data': {'values': [{'x': 'Red', 'y': 80.29}, {'x': 'USA', 'y': 115.14}, {'x': 'Dog', 'y': 63.15}, {'x': 'Nike', 'y': 94.39}, {'x': 'Apple', 'y': 17.28}, {'x': 'Male', 'y': 115.14}]}}"
295.png,"{'mark': 'line', 'encoding': {'x': {'field': 'Age', 'type': 'temporal'}, 'y': {'field': 'Effectiveness Of Intervention Programs On Youth Crime Rates', 'type': 'quantitative'}}, 'data': {'values': [{'x': 1853, 'y': 248.47}, {'x': 1856, 'y': 206.59}, {'x': 1859, 'y': 236.01}, {'x': 1862, 'y': 239.83}, {'x': 1865, 'y': 236.01}]}}"
296.png,"{'mark': 'circle', 'encoding': {'x': {'field': 'Exponential Moving Average Of Daily Crude Oil Prices Over 12 Months', 'type': 'quantitative'}, 'y': {'field': '', 'type': 'quantitative'}}, 'data': {'values': [{'x': 711, 'y': 2214}, {'x': 474, 'y': 2214}]}}"
297.png,"{'mark': 'circle', 'encoding': {'x': {'field': 'Average Monthly Rainfall (mm) in Coastal Areas by Region', 'type': 'quantitative'}, 'y': {'field': 'Profit', 'type': 'quantitative'}}, 'data': {'values': [{'x': 406.47, 'y': 472}, {'x': 82.39, 'y': 236}, {'x': 8.73, 'y': 944}, {'x': 48.55, 'y': 944}]}}"
298.png,"{'mark': 'circle', 'encoding': {'x': {'field': 'Predictive Accuracy Of Seasonal Demand Forecasting Models', 'type': 'quantitative'}, 'y': {'field': 'Loan Amount', 'type': 'quantitative'}}, 'data': {'values': [{'x': 1536, 'y': 5208}, {'x': 768, 'y': 5208}, {'x': 384, 'y': 4557}]}}"
299.png,"{'mark': 'line', 'encoding': {'x': {'field': 'Rent Prices', 'type': 'temporal'}, 'y': {'field': 'Outlier Detection Methods In Sales Data For Anomalies', 'type': 'quantitative'}}, 'data': {'values': [{'x': 1883, 'y': 898.55}, {'x': 1888, 'y': 115.61}, {'x': 1893, 'y': 341.24}, {'x': 1898, 'y': 302.64}, {'x': 1903, 'y': 166.16}, {'x': 1908, 'y': 63.18}, {'x': 1913, 'y': 372.45}]}}"
300.png,"{'mark': 'line', 'encoding': {'x': {'field': 'Kurtosis And Skewness Of Annual Corporate Profit Margins', 'type': 'temporal'}, 'y': {'field': 'Exponential Moving Average Of Daily Crude Oil Prices Over 12 Months', 'type': 'quantitative'}}, 'data': {'values': [{'x': 1865, 'y': 3980}, {'x': 1872, 'y': 3184}, {'x': 1879, 'y': 2388}, {'x': 1886, 'y': 3184}, {'x': 1893, 'y': 2388}]}}"
301.png,"{'mark': 'line', 'encoding': {'x': {'field': '', 'type': 'temporal'}, 'y': {'field': 'Housing Prices', 'type': 'quantitative'}}, 'data': {'values': [{'x': 1894, 'y': 310}, {'x': 1902, 'y': 186}, {'x': 1910, 'y': 434}, {'x': 1918, 'y': 372}, {'x': 1926, 'y': 248}, {'x': 1934, 'y': 248}, {'x': 1942, 'y': 186}]}}"
302.png,"{'mark': 'circle', 'encoding': {'x': {'field': 'Sales', 'type': 'quantitative'}, 'y': {'field': 'Wholesale Price', 'type': 'quantitative'}}, 'data': {'values': [{'x': 72, 'y': 9290}, {'x': 216, 'y': 7432}, {'x': 288, 'y': 929}, {'x': 216, 'y': 5574}, {'x': 144, 'y': 6503}, {'x': 216, 'y': 8361}, {'x': 720, 'y': 8361}, {'x': 648, 'y': 7432}, {'x': 288, 'y': 6503}, {'x': 288, 'y': 7432}]}}"
303.png,"{'mark': 'line', 'encoding': {'x': {'field': '', 'type': 'temporal'}, 'y': {'field': 'Distance', 'type': 'quantitative'}}, 'data': {'values': [{'x': 1897, 'y': 649.68}, {'x': 1898, 'y': 859.74}, {'x': 1899, 'y': 390.18}, {'x': 1900, 'y': 701.51}, {'x': 1901, 'y': 724.53}, {'x': 1902, 'y': 352.05}, {'x': 1903, 'y': 724.53}, {'x': 1904, 'y': 352.05}]}}"
304.png,"{'mark': 'line', 'encoding': {'x': {'field': 'Employment Rate', 'type': 'temporal'}, 'y': {'field': 'Interest Rate', 'type': 'quantitative'}}, 'data': {'values': [{'x': 1851, 'y': 493}, {'x': 1859, 'y': 1972}, {'x': 1867, 'y': 493}, {'x': 1875, 'y': 493}, {'x': 1883, 'y': 1479}, {'x': 1891, 'y': 2958}, {'x': 1899, 'y': 1479}, {'x': 1907, 'y': 493}]}}"
305.png,"{'mark': 'line', 'encoding': {'x': {'field': 'Effectiveness Of Intervention Programs On Youth Crime Rates', 'type': 'temporal'}, 'y': {'field': 'Impact Factor Of Scientific Journals Over Five Years Of Publication', 'type': 'quantitative'}}, 'data': {'values': [{'x': 1889, 'y': 170.54}, {'x': 1890, 'y': 213.04}, {'x': 1891, 'y': 63.5}, {'x': 1892, 'y': 180.38}]}}"
306.png,"{'mark': 'circle', 'encoding': {'x': {'field': 'Rent Prices', 'type': 'quantitative'}, 'y': {'field': '', 'type': 'quantitative'}}, 'data': {'values': [{'x': 395.6, 'y': 547.63}, {'x': 495.41, 'y': 124.62}, {'x': 507.91, 'y': 262.46}, {'x': 623.92, 'y': 594.66}, {'x': 586.86, 'y': 166.9}]}}"
307.png,"{'mark': 'bar', 'encoding': {'x': {'field': 'Investment', 'type': 'nominal'}, 'y': {'field': 'Diet Quality', 'type': 'quantitative'}}, 'data': {'values': [{'x': 'Red', 'y': 1326}, {'x': 'USA', 'y': 1326}, {'x': 'Dog', 'y': 1326}, {'x': 'Nike', 'y': 1326}, {'x': 'Apple', 'y': 1326}]}}"
308.png,"{'mark': 'line', 'encoding': {'x': {'field': 'Investment', 'type': 'temporal'}, 'y': {'field': 'Income', 'type': 'quantitative'}}, 'data': {'values': [{'x': 1901, 'y': 10.22}, {'x': 1911, 'y': 2.43}]}}"
309.png,"{'mark': 'line', 'encoding': {'x': {'field': '', 'type': 'temporal'}, 'y': {'field': '', 'type': 'quantitative'}}, 'data': {'values': [{'x': 1924, 'y': 954.47}, {'x': 1925, 'y': 321.86}, {'x': 1926, 'y': 451.94}, {'x': 1927, 'y': 898.65}, {'x': 1928, 'y': 780.09}, {'x': 1929, 'y': 410.13}, {'x': 1930, 'y': 451.94}]}}"
310.png,"{'mark': 'circle', 'encoding': {'x': {'field': 'Trade Balance', 'type': 'quantitative'}, 'y': {'field': 'Mode Age', 'type': 'quantitative'}}, 'data': {'values': [{'x': 162.32, 'y': 427.8}, {'x': 336.75, 'y': 635.81}, {'x': 513.75, 'y': 496.67}]}}"
311.png,"{'mark': 'circle', 'encoding': {'x': {'field': 'Housing Prices', 'type': 'quantitative'}, 'y': {'field': 'Median Income', 'type': 'quantitative'}}, 'data': {'values': [{'x': 1934, 'y': 88.85}, {'x': 6769, 'y': 21.9}, {'x': 967, 'y': 48.66}]}}"
312.png,"{'mark': 'bar', 'encoding': {'x': {'field': 'Age', 'type': 'nominal'}, 'y': {'field': 'Investment', 'type': 'quantitative'}}, 'data': {'values': [{'x': 'Red', 'y': 732.48}, {'x': 'USA', 'y': 552.52}, {'x': 'Dog', 'y': 241.73}, {'x': 'Nike', 'y': 901.51}, {'x': 'Apple', 'y': 241.73}]}}"
313.png,"{'mark': 'line', 'encoding': {'x': {'field': 'Simulation Of Monetary Policy Changes On Economic Growth Rates', 'type': 'temporal'}, 'y': {'field': '', 'type': 'quantitative'}}, 'data': {'values': [{'x': 1907, 'y': 3.99}, {'x': 1912, 'y': 3.99}, {'x': 1917, 'y': 405.32}, {'x': 1922, 'y': 137.11}, {'x': 1927, 'y': 288.06}]}}"
314.png,"{'mark': 'circle', 'encoding': {'x': {'field': 'Retail Sales', 'type': 'quantitative'}, 'y': {'field': 'Distribution Frequency Of Employee Salaries In The Technology Industry', 'type': 'quantitative'}}, 'data': {'values': [{'x': 693, 'y': 227.67}, {'x': 1848, 'y': 42.91}, {'x': 1617, 'y': 42.91}, {'x': 1155, 'y': 60.61}, {'x': 693, 'y': 238.31}, {'x': 231, 'y': 16.53}, {'x': 2079, 'y': 16.53}, {'x': 1617, 'y': 271.59}, {'x': 1386, 'y': 238.31}]}}"
315.png,"{'mark': 'bar', 'encoding': {'x': {'field': '', 'type': 'nominal'}, 'y': {'field': 'Income', 'type': 'quantitative'}}, 'data': {'values': [{'x': 'Red', 'y': 131.78}, {'x': 'USA', 'y': 208.97}, {'x': 'Dog', 'y': 208.97}]}}"
316.png,"{'mark': 'bar', 'encoding': {'x': {'field': '', 'type': 'nominal'}, 'y': {'field': 'Social Media Activity', 'type': 'quantitative'}}, 'data': {'values': [{'x': 'Red', 'y': 54}, {'x': 'USA', 'y': 162}, {'x': 'Dog', 'y': 216}, {'x': 'Nike', 'y': 540}, {'x': 'Apple', 'y': 216}, {'x': 'Male', 'y': 324}, {'x': 'Rock', 'y': 54}, {'x': 'Sedan', 'y': 216}]}}"
317.png,"{'mark': 'line', 'encoding': {'x': {'field': 'Quality Of Life', 'type': 'temporal'}, 'y': {'field': 'Crime Rate', 'type': 'quantitative'}}, 'data': {'values': [{'x': 1882, 'y': 5256}, {'x': 1890, 'y': 4599}, {'x': 1898, 'y': 6570}, {'x': 1906, 'y': 6570}, {'x': 1914, 'y': 3285}, {'x': 1922, 'y': 6570}, {'x': 1930, 'y': 1971}, {'x': 1938, 'y': 6570}]}}"
318.png,"{'mark': 'line', 'encoding': {'x': {'field': '', 'type': 'temporal'}, 'y': {'field': 'Sales', 'type': 'quantitative'}}, 'data': {'values': [{'x': 1816, 'y': 198}, {'x': 1817, 'y': 132}, {'x': 1818, 'y': 396}, {'x': 1819, 'y': 198}, {'x': 1820, 'y': 264}]}}"
319.png,"{'mark': 'circle', 'encoding': {'x': {'field': '', 'type': 'quantitative'}, 'y': {'field': 'Measurement Error Analysis In Laboratory Testing Procedures', 'type': 'quantitative'}}, 'data': {'values': [{'x': 372.14, 'y': 968}, {'x': 702.05, 'y': 7744}, {'x': 250.71, 'y': 9680}, {'x': 383.21, 'y': 8712}, {'x': 149.41, 'y': 7744}]}}"
320.png,"{'mark': 'bar', 'encoding': {'x': {'field': 'Sales', 'type': 'nominal'}, 'y': {'field': 'Insurance Premium', 'type': 'quantitative'}}, 'data': {'values': [{'x': 'Red', 'y': 1173}, {'x': 'USA', 'y': 1955}, {'x': 'Dog', 'y': 782}, {'x': 'Nike', 'y': 1955}, {'x': 'Apple', 'y': 782}]}}"
321.png,"{'mark': 'line', 'encoding': {'x': {'field': 'Percentile Rank Of Student Achievement Scores In National Exams', 'type': 'temporal'}, 'y': {'field': 'Smoking Rate', 'type': 'quantitative'}}, 'data': {'values': [{'x': 1812, 'y': 5.28}, {'x': 1813, 'y': 26.68}, {'x': 1814, 'y': 8.8}, {'x': 1815, 'y': 8.8}, {'x': 1816, 'y': 43.87}, {'x': 1817, 'y': 69.51}, {'x': 1818, 'y': 51.21}, {'x': 1819, 'y': 18.06}]}}"
322.png,"{'mark': 'circle', 'encoding': {'x': {'field': '', 'type': 'quantitative'}, 'y': {'field': 'Retail Sales', 'type': 'quantitative'}}, 'data': {'values': [{'x': 2445, 'y': 4361}, {'x': 489, 'y': 4361}, {'x': 4401, 'y': 5607}, {'x': 1467, 'y': 5607}, {'x': 1467, 'y': 3738}, {'x': 1467, 'y': 5607}, {'x': 3423, 'y': 3738}]}}"
